,distance_stream_downstream
13923,15224.8
13924,14961.462
13925,14910.622
13926,14961.462
13927,13910.916
13928,13749.271
13929,13587.621
13930,13536.781
13931,13587.621
13932,13213.423
13933,13051.778
13934,12890.134
13935,12839.294
13936,12677.602
13937,12163.645
13938,12112.805
13939,12163.645
13940,12112.802
13941,12728.441
13942,12890.079
13943,5234.484
13944,5072.84
13945,4669.681
13946,4508.0366
13947,4457.197
13948,4508.0366
13949,1332.1024
13950,1170.4641
13951,1008.82587
13952,605.68066
13953,444.03638
13954,282.40155
13955,231.5616
13956,0.0
13957,161.6443
13958,1361.2017
13959,1412.0416
13960,2370.1401
13961,2319.2966
13962,2268.4568
13963,2319.2966
13964,2480.9504
13965,2642.6008
13966,2693.4407
13967,2855.091
13968,3016.7354
13969,3883.0369
13970,4469.711
13971,4418.871
13972,4469.711
13973,4631.367
13974,4580.5273
13975,4631.367
13976,5357.8403
13977,5307.0005
13978,5357.8403
13979,5519.4907
13980,5791.951
13981,5953.6016
13982,6115.252
13983,6166.092
13984,6327.742
13985,6489.3926
13986,6651.043
13987,7054.2026
13988,7215.859
13989,7377.5034
13990,7649.9883
13991,7700.828
13992,8214.788
13993,8265.624
13994,8538.064
13995,8588.901
13996,8750.539
13997,8912.178
13998,9749.41
13999,9800.243
14000,9961.882
14001,9911.045
14002,9961.882
14003,10123.52
14004,10285.164
14005,10446.809
14006,10849.967
14007,11011.6045
14008,11738.084
14009,11687.244
14010,11738.084
14011,12816.898
14012,12766.059
14013,12816.898
14014,11420.326
14015,11471.159
14016,11420.323
14017,11471.159
14018,11632.786
14019,26066.904
14020,25905.26
14021,25743.615
14022,25581.97
14023,25531.135
14024,25581.97
14025,25743.615
14026,26146.773
14027,26308.424
14028,26006.865
14029,25956.03
14030,26006.865
14031,26057.7
14032,26219.33
14033,20112.11
14034,19950.467
14035,19788.822
14036,19627.178
14037,19465.533
14038,19414.693
14039,19465.533
14040,19414.69
14041,19040.518
14042,18989.678
14043,19040.518
14044,19018.543
14045,18856.904
14046,18453.752
14047,18292.107
14048,18241.268
14049,18292.107
14050,18371.654
14051,18210.01
14052,17806.857
14053,17645.213
14054,17594.373
14055,17645.213
14056,17594.371
14057,17645.213
14058,17806.857
14059,18219.084
14060,18057.445
14061,17654.293
14062,17492.648
14063,17441.809
14064,17492.648
14065,18006.605
14066,18168.244
14067,18329.887
14068,18491.531
14069,17800.033
14070,17638.395
14071,17476.758
14072,16962.8
14073,16911.96
14074,16962.8
14075,17476.758
14076,17175.309
14077,17013.658
14078,16962.818
14079,17013.658
14080,17527.615
14081,17677.502
14082,17839.15
14083,17677.506
14084,17626.666
14085,17677.506
14086,17876.715
14087,17715.072
14088,17311.92
14089,17150.275
14090,16988.625
14091,16826.975
14092,16906.82
14093,16503.674
14094,16342.023
14095,16180.373
14096,16129.533
14097,16180.373
14098,16129.529
14099,16078.689
14100,16129.529
14101,16291.174
14102,15589.006
14103,15427.355
14104,15265.705
14105,15104.055
14106,14942.404
14107,14780.754
14108,14729.91
14109,14780.754
14110,14729.903
14111,14679.061
14112,14729.903
14113,14780.754
14114,13628.5205
14115,13466.87
14116,13305.22
14117,13143.563
14118,13092.72
14119,13143.563
14120,12658.576
14121,12607.732
14122,12446.046
14123,12042.894
14124,11881.243
14125,11830.399
14126,11881.243
14127,12395.203
14128,12556.854
14129,5355.241
14130,4952.0884
14131,4790.4385
14132,4387.2856
14133,4225.6353
14134,4174.792
14135,4225.6353
14136,4063.9788
14137,3902.3225
14138,564.81323
14139,282.40494
14140,231.56151
14141,0.0
14142,161.65033
14143,282.40155
14144,1129.64
14145,1078.7966
14146,1129.64
14147,2087.7385
14148,2036.895
14149,2087.7385
14150,2249.389
14151,2411.039
14152,2572.6895
14153,2975.849
14154,3137.5054
14155,3651.475
14156,4025.647
14157,4187.3096
14158,4136.466
14159,4187.3096
14160,4348.966
14161,4510.622
14162,5024.595
14163,5075.439
14164,5237.0894
14165,5398.7393
14166,5560.3896
14167,5722.04
14168,5883.6904
14169,6045.341
14170,6206.991
14171,6368.6416
14172,6771.801
14173,6933.4575
14174,7095.114
14175,7256.77
14176,7418.427
14177,7580.077
14178,7983.2295
14179,8497.186
14180,8548.026
14181,8820.466
14182,8871.303
14183,9032.94
14184,9546.933
14185,10031.812
14186,10193.462
14187,10244.283
14188,10405.921
14189,10355.081
14190,10405.921
14191,10567.565
14192,10729.216
14193,11132.376
14194,11294.032
14195,11455.683
14196,11617.333
14197,12585.341
14198,12534.497
14199,12585.341
14200,13070.328
14201,13231.99
14202,13181.146
14203,13231.99
14204,13635.151
14205,26187.66
14206,26026.016
14207,26327.506
14208,25813.535
14209,25762.695
14210,25813.535
14211,25864.373
14212,26026.023
14213,26187.674
14214,26238.43
14215,26289.268
14216,26238.428
14217,26289.268
14218,20394.518
14219,20232.867
14220,20071.223
14221,19909.578
14222,19747.936
14223,19344.781
14224,19183.13
14225,19132.29
14226,19183.13
14227,18808.959
14228,18758.117
14229,18808.959
14230,18859.807
14231,18736.154
14232,18574.51
14233,18171.357
14234,18009.707
14235,17958.863
14236,18009.707
14237,18089.26
14238,17927.615
14239,17524.463
14240,17362.812
14241,17311.969
14242,17362.812
14243,17311.965
14244,17362.812
14245,17210.244
14246,17261.094
14247,17210.248
14248,17371.898
14249,17210.248
14250,17371.898
14251,17775.05
14252,18399.805
14253,18450.645
14254,18612.29
14255,17920.797
14256,17759.158
14257,17245.203
14258,16842.049
14259,16680.398
14260,16842.049
14261,16680.398
14262,16731.254
14263,16892.906
14264,16731.256
14265,16892.906
14266,17296.06
14267,17556.75
14268,17395.1
14269,17445.947
14270,17395.104
14271,17445.947
14272,17755.996
14273,17594.34
14274,17432.676
14275,17029.523
14276,16867.873
14277,16706.223
14278,16544.572
14279,16382.923
14280,16221.272
14281,16059.622
14282,15897.972
14283,15847.128
14284,15897.972
14285,15847.128
14286,16008.778
14287,16411.932
14288,16004.201
14289,15842.545
14290,15680.883
14291,15630.035
14292,15680.883
14293,15548.11
14294,15386.46
14295,15224.81
14296,15063.159
14297,14660.006
14298,14498.349
14299,14447.502
14300,14498.349
14301,14447.499
14302,14498.349
14303,14660.006
14304,13749.275
14305,13587.625
14306,13184.471
14307,13022.814
14308,12861.158
14309,12699.496
14310,12537.834
14311,12376.171
14312,12214.509
14313,12163.648
14314,11649.686
14315,11598.838
14316,11649.686
14317,12163.648
14318,12677.607
14319,5234.4937
14320,5072.8433
14321,4669.6904
14322,4508.04
14323,4104.8867
14324,3943.2302
14325,3781.574
14326,3619.9175
14327,3569.0706
14328,444.06473
14329,282.40833
14330,0.0
14331,282.40833
14332,282.40494
14333,847.2351
14334,796.38824
14335,847.2351
14336,1805.3335
14337,1754.4867
14338,1805.3335
14339,1966.99
14340,2370.1433
14341,2642.6006
14342,2693.444
14343,2855.1006
14344,3369.0703
14345,3743.242
14346,3692.395
14347,3743.242
14348,3904.9045
14349,4066.5608
14350,4228.2173
14351,4389.8735
14352,4793.0337
14353,4954.6904
14354,5357.8438
14355,5519.494
14356,5681.1445
14357,5842.795
14358,6115.252
14359,6166.095
14360,6327.7456
14361,6489.396
14362,6651.0522
14363,6812.709
14364,6974.365
14365,7136.0215
14366,7297.678
14367,7700.8315
14368,7862.482
14369,8265.635
14370,8427.291
14371,9052.027
14372,9102.871
14373,9264.527
14374,9426.184
14375,9829.344
14376,10314.217
14377,10475.873
14378,10637.529
14379,10688.326
14380,10849.971
14381,10799.127
14382,10849.971
14383,11011.627
14384,11414.787
14385,11576.449
14386,12090.426
14387,12141.273
14388,12302.936
14389,12464.598
14390,12626.261
14391,12787.923
14392,12949.585
14393,13352.746
14394,13514.408
14395,13676.071
14396,26368.414
14397,26206.758
14398,26045.102
14399,25994.258
14400,26045.102
14401,26095.941
14402,26146.777
14403,26308.428
14404,26470.078
14405,26520.832
14406,20665.951
14407,20504.283
14408,20342.615
14409,20291.768
14410,20342.615
14411,20353.629
14412,19627.188
14413,19465.537
14414,19062.383
14415,18900.727
14416,18739.064
14417,18577.402
14418,18526.555
14419,18577.402
14420,18415.732
14421,18364.883
14422,18453.762
14423,18292.111
14424,17778.148
14425,17727.3
14426,17778.148
14427,17939.805
14428,17806.867
14429,17645.217
14430,17242.064
14431,17080.408
14432,17029.56
14433,17080.408
14434,17029.557
14435,16978.69
14436,16927.84
14437,16978.69
14438,16927.842
14439,16978.69
14440,17492.652
14441,17654.303
14442,16933.904
14443,16883.057
14444,16933.904
14445,16883.055
14446,17527.607
14447,17124.455
14448,16962.805
14449,16559.65
14450,16397.994
14451,16559.65
14452,16397.99
14453,16448.848
14454,16499.695
14455,17013.662
14456,17175.312
14457,17677.506
14458,17163.543
14459,17112.695
14460,17163.543
14461,17325.2
14462,17635.248
14463,17473.592
14464,17311.936
14465,17150.28
14466,16988.629
14467,16826.979
14468,16665.328
14469,16503.678
14470,16342.026
14471,16180.376
14472,15777.223
14473,15615.566
14474,15564.72
14475,15615.566
14476,16129.533
14477,15721.799
14478,15560.137
14479,15398.474
14480,15236.806
14481,15075.137
14482,14913.469
14483,14751.8
14484,14590.132
14485,14428.463
14486,14266.795
14487,14215.94
14488,14165.091
14489,14215.94
14490,14377.604
14491,14780.758
14492,13619.931
14493,13569.08
14494,13305.223
14495,13143.566
14496,12740.412
14497,12578.75
14498,12417.088
14499,12255.425
14500,12093.763
14501,11932.101
14502,11528.939
14503,11367.277
14504,11316.427
14505,11367.277
14506,11418.131
14507,11367.273
14508,3813.4353
14509,3651.7607
14510,3600.9104
14511,4225.6387
14512,4063.9822
14513,3902.3257
14514,3499.1716
14515,3337.509
14516,3388.3596
14517,161.66243
14518,0.0
14519,231.56134
14520,282.4117
14521,513.97644
14522,564.8268
14523,1522.9253
14524,1472.0748
14525,1522.9253
14526,1684.5876
14527,2087.742
14528,1684.6033
14529,2975.8523
14530,2925.0056
14531,2975.8523
14532,3137.5088
14533,3299.1711
14534,3460.8337
14535,3622.496
14536,4136.466
14537,4187.313
14538,4348.969
14539,4510.6255
14540,5024.595
14541,5075.4424
14542,5237.0986
14543,5640.252
14544,5801.9023
14545,5963.5527
14546,6125.203
14547,6610.1543
14548,6559.307
14549,6720.9575
14550,6771.804
14551,6933.461
14552,7095.117
14553,7256.7734
14554,7418.43
14555,7580.0864
14556,7983.2397
14557,8497.196
14558,8548.043
14559,9385.279
14560,9546.936
14561,9496.089
14562,9546.936
14563,9708.598
14564,10111.759
14565,10596.625
14566,10758.281
14567,11132.379
14568,11081.535
14569,11132.379
14570,11081.532
14571,11132.379
14572,11294.041
14573,11697.202
14574,11858.865
14575,12020.527
14576,12182.189
14577,12343.853
14578,12505.515
14579,12667.177
14580,13070.338
14581,13232.0
14582,13393.663
14583,13555.325
14584,26489.166
14585,26327.51
14586,26276.662
14587,26327.51
14588,26276.666
14589,26327.502
14590,26378.35
14591,26429.186
14592,21536.807
14593,21587.656
14594,21638.51
14595,20383.543
14596,20221.875
14597,20060.207
14598,20009.355
14599,20060.207
14600,20009.352
14601,19344.791
14602,19183.135
14603,18779.98
14604,18618.318
14605,18456.656
14606,18294.994
14607,18133.324
14608,18082.475
14609,18133.324
14610,17971.65
14611,17597.443
14612,17657.402
14613,17495.74
14614,17657.402
14615,18060.557
14616,17927.625
14617,17524.473
14618,17362.816
14619,16959.662
14620,16798.0
14621,16747.148
14622,16798.0
14623,16857.943
14624,16696.281
14625,16645.43
14626,16696.281
14627,16857.943
14628,17261.098
14629,17775.06
14630,16813.158
14631,16651.496
14632,16600.646
14633,16651.496
14634,16702.35
14635,17003.72
14636,16842.059
14637,16680.402
14638,16166.433
14639,16115.582
14640,16166.433
14641,16217.287
14642,16378.949
14643,16782.104
14644,16931.984
14645,16881.13
14646,17042.797
14647,16881.135
14648,17042.797
14649,17445.951
14650,17756.0
14651,17594.344
14652,17432.688
14653,17381.84
14654,17432.688
14655,17271.037
14656,16786.086
14657,16735.238
14658,16462.785
14659,16059.631
14660,15897.975
14661,15384.009
14662,15333.158
14663,15384.009
14664,15434.862
14665,15842.548
14666,15680.886
14667,15277.73
14668,15116.0625
14669,14954.394
14670,14792.726
14671,14631.057
14672,14469.389
14673,14307.72
14674,14146.052
14675,13984.383
14676,13933.529
14677,13984.383
14678,14146.058
14679,14086.101
14680,13499.193
14681,13337.519
14682,13286.665
14683,13337.519
14684,12861.162
14685,12699.499
14686,12537.837
14687,12376.175
14688,12214.512
14689,11811.357
14690,11649.688
14691,11135.719
14692,11084.865
14693,11135.719
14694,11084.861
14695,4095.8606
14696,3692.6921
14697,3531.0237
14698,3369.349
14699,3318.4954
14700,3156.8018
14701,3318.4702
14702,3156.8018
14703,3105.9478
14704,3156.8018
14705,282.4117
14706,161.6685
14707,0.0
14708,231.56125
14709,282.4151
14710,726.5081
14711,1402.182
14712,1240.5135
14713,1402.182
14714,1805.3369
14715,1291.3674
14716,1453.0419
14717,1614.7104
14718,1776.3789
14719,3419.9204
14720,3369.07
14721,3530.7327
14722,3692.395
14723,3743.2454
14724,3904.9077
14725,3178.6948
14726,4793.037
14727,4742.187
14728,4793.037
14729,3714.5784
14730,3876.2468
14731,5871.8135
14732,5922.6636
14733,6084.332
14734,6246.001
14735,5167.638
14736,5329.325
14737,7054.2163
14738,7215.8726
14739,7377.541
14740,7215.8726
14741,7377.541
14742,7539.185
14743,8265.651
14744,8214.801
14745,8265.651
14746,8779.6045
14747,8830.455
14748,8992.123
14749,9829.348
14750,9778.497
14751,9829.348
14752,9991.016
14753,10394.178
14754,11738.128
14755,11576.459
14756,11414.791
14757,11363.94
14758,11414.791
14759,11363.94
14760,11414.791
14761,11576.459
14762,12090.426
14763,12141.276
14764,12302.938
14765,12464.602
14766,12626.264
14767,12787.926
14768,12949.595
14769,13352.75
14770,13514.412
14771,13676.074
14772,26609.92
14773,26559.074
14774,26609.92
14775,26559.07
14776,26609.92
14777,26559.078
14778,21406.955
14779,21356.098
14780,21305.244
14781,21356.098
14782,21406.955
14783,20262.8
14784,20101.13
14785,19939.463
14786,19777.795
14787,19726.941
14788,19777.795
14789,19465.547
14790,19062.393
14791,18900.73
14792,18739.068
14793,18577.404
14794,18174.25
14795,18012.582
14796,17850.914
14797,17689.238
14798,17527.564
14799,17365.89
14800,17315.033
14801,17264.178
14802,17315.033
14803,17365.89
14804,17527.57
14805,17645.227
14806,17242.072
14807,17080.41
14808,16677.256
14809,16515.588
14810,16677.256
14811,16515.584
14812,16575.537
14813,16413.87
14814,16575.537
14815,16978.693
14816,17140.355
14817,17543.51
14818,16470.795
14819,16419.938
14820,16369.085
14821,16419.938
14822,16581.607
14823,17124.47
14824,16962.814
14825,16448.844
14826,15934.875
14827,15884.021
14828,15934.875
14829,16096.544
14830,16499.7
14831,16661.361
14832,16811.242
14833,16649.572
14834,16598.719
14835,16649.572
14836,17163.545
14837,16326.1875
14838,16275.334
14839,17715.098
14840,17664.248
14841,17715.098
14842,17664.252
14843,17715.098
14844,17017.65
14845,16966.8
14846,15415.837
14847,15254.169
14848,15666.42
14849,15152.451
14850,15101.597
14851,15152.451
14852,15314.119
14853,15398.478
14854,15236.809
14855,15075.141
14856,14913.472
14857,14751.804
14858,14590.135
14859,14428.467
14860,14266.798
14861,13863.643
14862,13701.968
14863,13863.643
14864,13803.686
14865,13965.36
14866,13378.453
14867,13216.778
14868,13055.104
14869,13004.243
14870,12953.386
14871,13004.243
14872,12769.398
14873,12820.252
14874,12093.772
14875,11932.104
14876,11881.25
14877,11014.979
14878,10853.304
14879,10802.446
14880,10853.304
14881,10904.165
14882,3813.4456
14883,3410.283
14884,3248.6086
14885,3086.934
14886,2925.2473
14887,2874.3865
14888,2823.5293
14889,2874.3865
14890,3036.061
14891,3197.7356
14892,282.4151
14893,161.67453
14894,0.0
14895,231.56117
14896,282.4185
14897,444.09302
14898,1008.9523
14899,958.095
14900,1008.9523
14901,1170.6268
14902,1332.3014
14903,1735.457
14904,1897.1255
14905,2198.6594
14906,2360.3557
14907,2411.213
14908,2683.7349
14909,2734.5957
14910,2785.4531
14911,2947.1335
14912,3108.8142
14913,3270.4888
14914,3432.1633
14915,3835.3257
14916,3997.0063
14917,4158.687
14918,4561.85
14919,4723.5366
14920,4885.223
14921,5046.91
14922,5208.5903
14923,5370.271
14924,7659.956
14925,7498.2876
14926,7447.4336
14927,7498.2876
14928,8012.2705
14929,8173.951
14930,8335.626
14931,9062.02
14932,9112.87
14933,9062.016
14934,9112.87
14935,9274.538
14936,10111.763
14937,10060.908
14938,10111.763
14939,10273.437
14940,11858.88
14941,11697.206
14942,11646.352
14943,11697.206
14944,11646.355
14945,11697.206
14946,11646.352
14947,11697.206
14948,11858.88
14949,12262.043
14950,12776.029
14951,12908.679
14952,13070.342
14953,13019.487
14954,13070.342
14955,13232.016
14956,13393.69
14957,13796.827
14958,13958.489
14959,21873.043
14960,21711.355
14961,21660.498
14962,21711.355
14963,21660.494
14964,21175.402
14965,21124.541
14966,21073.684
14967,21124.541
14968,21286.215
14969,20383.547
14970,20221.879
14971,20060.209
14972,19657.055
14973,19495.379
14974,19444.521
14975,19495.379
14976,19444.52
14977,19021.494
14978,18859.82
14979,18456.666
14980,18294.996
14981,18133.328
14982,17730.172
14983,17568.498
14984,17406.824
14985,17245.148
14986,17083.475
14987,17032.617
14988,17083.475
14989,17245.154
14990,17406.83
14991,17524.488
14992,17121.352
14993,16959.678
14994,16798.002
14995,16284.026
14996,16233.169
14997,16284.026
14998,16233.165
14999,16182.308
15000,16233.165
15001,16394.84
15002,16798.002
15003,16959.684
15004,16350.055
15005,16188.381
15006,16137.523
15007,16188.381
15008,16026.694
15009,15865.007
15010,15814.141
15011,15652.46
15012,15601.603
15013,15652.46
15014,15814.135
15015,16217.29
15016,16378.959
15017,16982.86
15018,16579.695
15019,16418.016
15020,16367.158
15021,16418.016
15022,16931.988
15023,16094.63
15024,16043.772
15025,16094.63
15026,16043.766
15027,15346.103
15028,15295.245
15029,15346.103
15030,15295.242
15031,15346.117
15032,15396.974
15033,15133.429
15034,14971.754
15035,14920.893
15036,14870.036
15037,14920.893
15038,15434.866
15039,15022.652
15040,14971.796
15041,15196.175
15042,15145.314
15043,15196.175
15044,15145.311
15045,13844.641
15046,13682.954
15047,13521.268
15048,13470.406
15049,13521.268
15050,13682.948
15051,14086.1045
15052,13499.196
15053,13337.522
15054,12934.365
15055,12772.686
15056,12721.824
15057,12772.686
15058,12721.821
15059,11995.236
15060,12046.098
15061,11913.153
15062,11297.396
15063,11135.723
15064,10621.746
15065,10570.886
15066,10621.746
15067,10783.427
15068,3692.7075
15069,3531.027
15070,3369.3525
15071,2966.2021
15072,2804.5156
15073,2642.8289
15074,2591.968
15075,2642.8289
15076,3156.805
15077,3318.4795
15078,444.09302
15079,282.4185
15080,282.42188
15081,0.0
