,distance_stream_downstream
9425,30504.441
9426,29777.83
9427,33739.68
9428,33688.902
9429,33739.68
9430,33688.902
9431,33739.68
9432,33688.906
9433,34487.258
9434,34325.723
9435,34164.188
9436,34113.41
9437,34164.188
9438,16275.087
9439,16224.303
9440,16275.087
9441,16788.99
9442,4711.4087
9443,4549.867
9444,4146.727
9445,3985.1797
9446,3823.632
9447,3662.0906
9448,3258.9504
9449,3097.403
9450,2935.8555
9451,2774.302
9452,2612.7483
9453,2561.964
9454,2612.7483
9455,2451.1887
9456,2077.2817
9457,2026.4974
9458,1360.9484
9459,957.80817
9460,796.2607
9461,745.4764
9462,796.2607
9463,282.34726
9464,231.56294
9465,0.0
9466,161.54752
9467,282.34384
9468,1008.5602
9469,957.77936
9470,1008.5602
9471,1170.1017
9472,1573.2411
9473,1734.738
9474,1683.9572
9475,1734.738
9476,1896.2855
9477,2057.833
9478,2813.3496
9479,2864.1338
9480,2752.4006
9481,2803.1814
9482,2964.723
9483,3367.876
9484,3529.4297
9485,3690.9832
9486,4094.1309
9487,4255.671
9488,4417.2124
9489,4689.585
9490,4740.369
9491,4901.9287
9492,5063.378
9493,5577.412
9494,5628.1963
9495,5900.5435
9496,5951.3276
9497,6112.8755
9498,6597.5903
9499,6546.806
9500,6920.7217
9501,7405.419
9502,7354.6343
9503,7405.419
9504,7566.9785
9505,7728.526
9506,7890.073
9507,7728.538
9508,10355.463
9509,10304.682
9510,10355.463
9511,10516.992
9512,10567.77
9513,10516.988
9514,10567.77
9515,10729.311
9516,10890.858
9517,20944.227
9518,20995.004
9519,20944.223
9520,20995.004
9521,21156.553
9522,21318.1
9523,21479.646
9524,21882.795
9525,22044.342
9526,22205.889
9527,22367.436
9528,22528.984
9529,22932.13
9530,23093.686
9531,23255.238
9532,23527.56
9533,23578.346
9534,23739.898
9535,23901.453
9536,24063.006
9537,24224.559
9538,24386.113
9539,24547.666
9540,24709.22
9541,24108.293
9542,24057.514
9543,24108.293
9544,24592.9
9545,24754.436
9546,24703.654
9547,24754.436
9548,24915.977
9549,25077.523
9550,25239.072
9551,25400.62
9552,25562.166
9553,26076.076
9554,26126.861
9555,26288.414
9556,28798.945
9557,28849.723
9558,28798.941
9559,28849.723
9560,29011.27
9561,29071.252
9562,28909.705
9563,28858.924
9564,28909.705
9565,29848.229
9566,29334.314
9567,29283.533
9568,29334.314
9569,29495.855
9570,29657.404
9571,29818.951
9572,30222.098
9573,30383.652
9574,30545.205
9575,34446.53
9576,16154.293
9577,15992.739
9578,15941.951
9579,15992.739
9580,4590.628
9581,4429.074
9582,4267.527
9583,4105.9795
9584,4055.195
9585,4105.9795
9586,3379.7502
9587,3328.9658
9588,2815.0618
9589,2653.5083
9590,2491.9546
9591,2330.4011
9592,2168.8416
9593,2007.2819
9594,1845.7223
9595,1794.9346
9596,1845.7223
9597,1078.6079
9598,675.467
9599,513.91345
9600,282.35065
9601,231.56285
9602,0.0
9603,161.55356
9604,282.34726
9605,443.90082
9606,847.0486
9607,1008.6021
9608,1240.1232
9609,1290.9075
9610,1804.8041
9611,1855.5884
9612,2369.5054
9613,1966.3009
9614,2017.0852
9615,2743.34
9616,2581.7866
9617,2743.34
9618,2904.8938
9619,3034.7444
9620,3085.5288
9621,3247.0823
9622,3408.636
9623,3811.7837
9624,3973.3433
9625,4134.903
9626,4407.2344
9627,4458.022
9628,4619.5815
9629,4781.141
9630,4942.7007
9631,5345.849
9632,5618.193
9633,5668.9805
9634,5941.324
9635,5992.112
9636,6264.452
9637,6315.243
9638,6587.587
9639,6638.3745
9640,7123.0713
9641,7284.631
9642,7233.8433
9643,7284.631
9644,7446.1904
9645,7607.7505
9646,7769.31
9647,7930.8696
9648,8092.429
9649,8253.988
9650,8767.911
9651,10850.116
9652,11011.658
9653,10960.873
9654,11011.658
9655,21277.352
9656,21226.57
9657,21277.352
9658,21438.898
9659,21388.115
9660,21438.898
9661,21600.447
9662,21762.0
9663,22165.148
9664,22326.69
9665,22488.236
9666,22649.783
9667,22811.338
9668,22972.89
9669,23134.445
9670,23295.998
9671,23457.55
9672,23619.105
9673,23780.658
9674,23942.213
9675,24103.766
9676,24265.318
9677,24426.873
9678,24830.021
9679,24991.58
9680,25153.14
9681,24339.857
9682,25036.783
9683,24986.002
9684,25036.783
9685,25198.324
9686,25359.871
9687,25309.088
9688,25359.871
9689,25521.42
9690,25682.967
9691,25844.514
9692,26006.068
9693,26519.986
9694,26570.775
9695,26732.334
9696,29132.068
9697,29081.285
9698,29353.605
9699,29192.053
9700,29141.268
9701,29192.053
9702,30130.582
9703,29727.434
9704,29565.88
9705,29515.096
9706,29778.203
9707,29727.418
9708,29778.203
9709,29939.75
9710,30101.305
9711,30262.857
9712,30666.006
9713,16275.09
9714,15871.948
9715,15710.389
9716,15659.598
9717,15710.389
9718,4549.8774
9719,4499.09
9720,4116.2974
9721,3954.7314
9722,3903.9402
9723,3954.7314
9724,3097.4124
9725,2935.859
9726,2774.3052
9727,2612.7517
9728,2209.61
9729,2048.0505
9730,1886.4908
9731,1724.9313
9732,1563.3717
9733,1512.5804
9734,957.8176
9735,443.9197
9736,282.35403
9737,231.56277
9738,0.0
9739,161.55959
9740,282.35065
9741,513.9101
9742,564.69794
9743,726.2575
9744,1129.406
9745,1290.9717
9746,1522.4703
9747,2036.367
9748,2087.1548
9749,2128.1533
9750,2289.725
9751,2340.5164
9752,2299.436
9753,2813.3494
9754,2864.1372
9755,3317.0952
9756,3367.8794
9757,3529.4329
9758,3478.6453
9759,3529.4329
9760,3690.9927
9761,3852.5522
9762,4014.1118
9763,4175.6714
9764,4337.231
9765,4498.7905
9766,4660.35
9767,5063.4985
9768,5335.839
9769,5386.63
9770,5548.196
9771,5709.761
9772,5982.101
9773,6032.8926
9774,6194.458
9775,6356.024
9776,6517.5894
9777,6679.1553
9778,6840.7207
9779,7002.2803
9780,7163.84
9781,7325.3994
9782,7486.959
9783,7648.5186
9784,7810.0786
9785,7971.638
9786,8485.561
9787,8536.353
9788,8697.918
9789,8859.483
9790,9021.049
9791,9182.614
9792,9696.535
9793,21559.703
9794,21508.914
9795,21670.465
9796,21721.25
9797,21882.797
9798,21832.01
9799,21882.797
9800,22044.357
9801,22447.506
9802,22932.135
9803,23093.688
9804,23255.242
9805,23204.453
9806,23255.242
9807,23527.56
9808,23578.348
9809,23739.902
9810,23901.455
9811,24063.01
9812,24224.562
9813,24386.117
9814,24547.67
9815,24709.23
9816,24870.79
9817,25273.938
9818,25787.857
9819,25268.346
9820,25319.133
9821,25268.346
9822,25319.133
9823,26368.479
9824,25965.33
9825,25803.77
9826,25965.33
9827,26126.865
9828,26076.076
9829,26126.865
9830,26288.424
9831,26449.984
9832,26853.133
9833,27014.697
9834,27176.264
9835,29474.402
9836,29635.963
9837,29474.402
9838,30171.352
9839,30009.791
9840,29848.232
9841,29797.443
9842,29848.232
9843,29797.447
9844,30060.555
9845,30222.102
9846,30171.314
9847,30222.102
9848,30383.654
9849,30545.215
9850,15640.401
9851,15478.829
9852,15992.743
9853,15478.829
9854,15428.035
9855,15478.829
9856,15640.3955
9857,4398.664
9858,4237.0923
9859,3833.943
9860,3672.3774
9861,3510.8057
9862,3460.011
9863,3510.8057
9864,3218.213
9865,2491.964
9866,2330.4045
9867,2168.845
9868,2007.2853
9869,1845.7257
9870,1442.5833
9871,1281.0176
9872,1442.5833
9873,323.13132
9874,161.56566
9875,0.0
9876,231.56268
9877,282.35745
9878,231.56268
9879,282.35745
9880,796.2607
9881,847.05194
9882,1008.6176
9883,1170.1832
9884,1331.7489
9885,1896.5907
9886,1845.7959
9887,1896.5907
9888,2058.1624
9889,2219.728
9890,2530.9988
9891,2581.79
9892,3095.7034
9893,3146.4912
9894,3308.057
9895,3760.9993
9896,3811.787
9897,3973.3467
9898,4134.9062
9899,4296.466
9900,4458.0254
9901,4407.234
9902,4458.0254
9903,4730.3535
9904,4781.1445
9905,4942.7104
9906,5104.276
9907,5265.8413
9908,5427.407
9909,5588.9727
9910,5750.5386
9911,5912.104
9912,6073.67
9913,6235.2354
9914,6396.8013
9915,6558.3667
9916,6719.9326
9917,7233.8433
9918,7284.6343
9919,7446.194
9920,7607.7534
9921,7769.313
9922,7930.873
9923,8092.4326
9924,8253.998
9925,8415.563
9926,8577.129
9927,8738.695
9928,8900.261
9929,9414.181
9930,9464.976
9931,9626.547
9932,9788.119
9933,22003.604
9934,21952.812
9935,22114.363
9936,22165.152
9937,22114.36
9938,22165.152
9939,22679.072
9940,22840.643
9941,23214.488
9942,23486.809
9943,23537.596
9944,23486.805
9945,23537.596
9946,23699.162
9947,23860.727
9948,24022.293
9949,24425.441
9950,24668.47
9951,24830.023
9952,24779.232
9953,24830.023
9954,24991.584
9955,25505.504
9956,25667.076
9957,26070.225
9958,25550.695
9959,25601.488
9960,26650.838
9961,26247.69
9962,26086.123
9963,26035.332
9964,26086.123
9965,26600.047
9966,26409.219
9967,26570.78
9968,26519.986
9969,26570.78
9970,26732.344
9971,26893.91
9972,27297.059
9973,27458.63
9974,29867.531
9975,29705.965
9976,30292.145
9977,30130.586
9978,30079.795
9979,30130.586
9980,21020.229
9981,21071.023
9982,20807.848
9983,20858.643
9984,20909.44
9985,30666.01
9986,30615.217
9987,30666.01
9988,15519.615
9989,15358.044
9990,15196.472
9991,15145.674
9992,15196.472
9993,15358.044
9994,15761.193
9995,4277.8784
9996,4116.3066
9997,3954.7349
9998,3903.9402
9999,3390.02
10000,3228.4482
10001,3177.6501
10002,3228.4482
10003,2612.762
10004,2561.967
10005,2612.762
10006,1534.176
10007,1372.6044
10008,1211.0327
10009,1049.455
10010,887.8772
10011,443.9231
10012,282.35745
10013,161.5717
10014,0.0
10015,231.56262
10016,0.0
10017,231.56262
10018,282.3608
10019,1240.2544
10020,1189.4562
10021,1240.2544
10022,1401.8478
10023,1563.435
10024,1614.2333
10025,1775.8049
10026,2289.725
10027,2905.3638
10028,2854.5657
10029,2905.3638
10030,3066.9417
10031,3228.5193
10032,3742.4521
10033,3904.0237
10034,4278.0054
10035,4439.589
10036,4388.791
10037,4439.589
10038,4689.5913
10039,4638.797
10040,4689.5913
10041,5063.502
10042,5225.068
10043,5386.6333
10044,5335.8384
10045,5386.6333
10046,5548.1987
10047,5709.7646
10048,5982.101
10049,6032.896
10050,6194.4614
10051,6356.0273
10052,6517.593
10053,6679.1587
10054,6840.724
10055,7002.296
10056,7516.219
10057,7567.0176
10058,7728.595
10059,8213.23
10060,8374.79
10061,8536.355
10062,8485.561
10063,8536.355
10064,8697.921
10065,8859.487
10066,9021.053
10067,9182.618
10068,9344.189
10069,9505.762
10070,9667.333
10071,10070.483
10072,10232.061
10073,10393.639
10074,22396.717
10075,22558.285
10076,22396.715
10077,22558.285
10078,22961.436
10079,23123.014
10080,23496.846
10081,23769.162
10082,23819.953
10083,23769.158
10084,24143.084
10085,24092.29
10086,24143.084
10087,24304.656
10088,24707.807
10089,25061.59
10090,25112.38
10091,25384.719
10092,25223.146
10093,25384.719
10094,25787.867
10095,25949.445
10096,26111.018
10097,26691.625
10098,26530.053
10099,26368.48
10100,26317.69
10101,26266.895
10102,26317.69
10103,26479.262
10104,26882.412
10105,26802.344
10106,26853.137
10107,26802.342
10108,26853.137
10109,27014.701
10110,27176.273
10111,27579.424
10112,29988.322
10113,29937.527
10114,29988.322
10115,30574.502
10116,21111.81
10117,20950.238
10118,20788.666
10119,20627.082
10120,20576.285
10121,20627.082
10122,20576.281
10123,20737.854
10124,20576.277
10125,20106.402
10126,20055.605
10127,16087.037
10128,15925.453
10129,15874.651
10130,15925.453
10131,15874.648
10132,15640.404
10133,15478.833
10134,14964.913
10135,14914.111
10136,14964.913
10137,15478.833
10138,15640.41
10139,4398.6675
10140,4237.0957
10141,4186.2974
10142,3672.3809
10143,3510.809
10144,3107.6653
10145,2946.0874
10146,2784.5037
10147,2733.702
10148,2784.5037
10149,2622.9138
10150,1654.9652
10151,1493.3936
10152,1090.2496
10153,928.6719
10154,767.0941
10155,605.51636
10156,443.9386
10157,282.3608
10158,161.57776
10159,0.0
10160,161.57776
10161,0.0
10162,282.36423
10163,907.09186
10164,957.89355
10165,1119.4869
10166,1281.0707
10167,1331.8724
10168,1493.4502
10169,1896.594
10170,2623.003
10171,2572.2012
10172,2623.003
10173,2784.5808
10174,2946.1584
10175,3460.0913
10176,3510.893
10177,3672.4768
10178,3834.0605
10179,3995.6443
10180,4157.228
10181,4318.812
10182,4480.396
10183,4641.9795
10184,5045.131
10185,5317.5054
10186,5368.3105
10187,5529.8887
10188,6014.67
10189,6176.2603
10190,6125.4585
10191,6176.2603
10192,6337.8438
10193,6499.4277
10194,6661.011
10195,6799.9536
10196,6749.156
10197,7123.085
10198,7284.6567
10199,7233.8584
10200,7284.6567
10201,7446.2344
10202,7960.1675
10203,8010.9688
10204,8172.5527
10205,8334.137
10206,8848.072
10207,8898.878
10208,9141.848
10209,9303.413
10210,9464.979
10211,9414.181
10212,9464.979
10213,9626.551
10214,9788.122
10215,9949.7
10216,10111.278
10217,10272.855
10218,10676.006
10219,22679.074
10220,22840.652
10221,22679.074
10222,22840.652
10223,23354.58
10224,23405.38
10225,23566.965
10226,24080.9
10227,24000.72
10228,24374.65
10229,24425.445
10230,24374.646
10231,24425.445
10232,24587.023
10233,25394.742
10234,25667.084
10235,25505.508
10236,25454.709
10237,25505.508
10238,25667.084
10239,26181.018
10240,26231.818
10241,26393.402
10242,26554.986
10243,26600.043
10244,26650.842
10245,26600.05
10246,26549.252
10247,26600.05
10248,26761.629
10249,27135.496
10250,27297.074
10251,27135.496
10252,27297.062
10253,27246.264
10254,27297.062
10255,27458.64
10256,30219.889
10257,30169.09
10258,21314.225
10259,21152.64
10260,20991.057
10261,20829.473
10262,20667.889
10263,20506.307
10264,20344.723
10265,20293.92
10266,20344.723
10267,20293.916
10268,20455.494
10269,19874.844
10270,19824.043
10271,19874.844
10272,16369.408
10273,15966.257
10274,15804.673
10275,15643.089
10276,15592.284
10277,15643.089
10278,15592.28
10279,15247.277
10280,14733.354
10281,14682.549
10282,14733.354
10283,14784.162
10284,14945.774
10285,14894.969
10286,14945.774
10287,3713.2031
10288,3551.6194
10289,3390.0356
10290,3228.4517
10291,2825.3071
10292,2663.7234
10293,2502.1394
10294,2340.5496
10295,2178.9597
10296,2128.1545
10297,1614.2178
10298,1211.0361
10299,1049.4584
10300,887.88055
10301,726.3028
10302,675.5011
10303,796.30786
10304,282.36423
10305,231.56253
10306,161.5838
10307,0.0
10308,161.5838
10309,675.52936
10310,726.33453
10311,887.9244
10312,1049.5082
10313,2128.2402
10314,2179.0488
10315,2340.6387
10316,2289.8335
10317,2340.6387
10318,2502.2227
10319,2905.3672
10320,3066.9448
10321,3228.5288
10322,3390.1125
10323,3551.6963
10324,3713.28
10325,3874.864
10326,4036.4478
10327,4198.0317
10328,4359.615
10329,4762.7666
10330,5035.141
10331,5085.9463
10332,5247.536
10333,5409.126
10334,5570.7163
10335,5732.306
10336,5893.896
10337,6055.4795
10338,6217.0635
10339,6378.647
10340,6540.231
10341,6943.3823
10342,7104.972
10343,7266.562
10344,7516.2227
10345,7567.021
10346,7516.219
10347,7567.021
10348,7728.605
10349,7890.1885
10350,8051.7725
10351,8565.708
10352,8616.514
10353,8778.104
10354,8939.693
10355,9101.283
10356,9504.436
10357,9747.343
10358,9696.541
10359,10070.486
10360,10019.685
10361,10070.486
10362,10232.064
10363,10393.643
10364,10555.226
10365,10716.81
10366,22961.44
10367,22910.637
10368,22961.44
10369,23123.018
10370,23284.602
10371,23798.537
10372,23849.342
10373,24010.932
10374,24524.865
10375,24657.012
10376,24606.209
10377,24657.012
10378,24707.809
10379,26764.943
10380,26251.006
10381,25737.072
10382,25686.271
10383,25737.072
10384,25787.871
10385,25949.455
10386,26111.04
10387,26272.623
10388,26675.773
10389,26837.363
10390,26998.953
10391,26831.617
10392,26882.416
10393,26831.613
10394,26882.416
10395,27043.998
10396,27417.861
10397,27367.059
10398,27417.861
10399,27579.426
10400,27528.625
10401,27579.426
10402,20113.26
10403,20062.455
10404,21193.445
10405,21031.861
10406,20870.277
10407,20708.693
10408,20547.11
10409,20385.525
10410,20223.941
10411,20062.357
10412,20011.553
10413,20062.357
10414,19694.094
10415,19643.285
10416,19592.48
10417,19643.285
10418,19804.87
10419,16410.22
10420,16248.63
10421,16087.04
10422,15925.457
10423,15522.312
10424,15360.722
10425,15309.913
10426,15360.722
10427,15015.722
10428,14501.795
10429,14450.986
10430,14501.795
10431,14663.406
10432,14612.598
10433,14663.406
10434,14824.996
10435,3833.987
10436,3672.403
10437,3510.8193
10438,3460.0142
10439,2946.0908
10440,2784.507
10441,2381.3618
10442,2219.772
10443,2058.1821
10444,1896.5922
10445,1493.4401
10446,1331.8501
10447,1170.2603
10448,1008.6704
10449,957.86523
10450,1078.6754
10451,564.7454
10452,513.9333
10453,463.12463
10454,282.371
10455,0.0
10456,282.3676
10457,443.96692
10458,605.55676
10459,767.1466
10460,1170.292
10461,1896.6813
10462,1845.8726
10463,1896.6813
10464,2058.2712
10465,2219.861
10466,2623.0063
10467,3349.3125
10468,3510.8962
10469,3460.0913
10470,3510.8962
10471,3672.4802
10472,3834.064
10473,3995.6477
10474,4157.2314
10475,4318.8154
10476,4480.399
10477,4641.989
10478,4803.579
10479,4965.169
10480,5126.759
10481,5288.3486
10482,5449.9385
10483,5611.5283
10484,5773.118
10485,6176.263
10486,6337.847
10487,6499.431
10488,6661.0146
10489,6822.6045
10490,6984.1943
10491,7387.3467
10492,7548.9424
10493,8759.036
10494,8708.228
10495,7798.5835
10496,7960.167
10497,8010.972
10498,8172.556
10499,8334.146
10500,8495.736
10501,8657.326
10502,8818.916
10503,9222.067
10504,9383.664
10505,9545.26
10506,9706.855
10507,10110.009
10508,10352.8545
10509,10514.432
10510,10676.01
10511,10625.204
10512,10676.01
10513,23243.807
10514,23405.396
10515,23243.807
10516,23405.396
10517,23808.549
10518,23405.385
10519,23566.975
10520,23728.564
10521,24242.498
10522,24293.307
10523,24454.902
10524,24939.379
10525,24888.574
10526,24939.379
10527,26644.172
10528,26482.576
10529,25968.639
10530,25917.834
10531,25968.639
10532,26231.822
10533,26181.018
10534,26231.822
10535,26393.406
10536,26554.996
10537,26716.586
10538,27119.738
10539,27164.783
10540,27113.98
10541,27063.176
10542,27113.98
10543,27164.783
10544,20094.139
10545,19932.527
10546,19881.719
10547,19932.527
10548,19881.701
10549,19830.889
10550,19881.701
10551,19830.893
10552,21314.229
10553,21152.645
10554,20991.06
10555,20829.477
10556,20667.893
10557,20506.309
10558,20344.725
10559,19941.58
10560,19779.99
10561,19941.58
10562,19573.316
10563,19411.727
10564,19360.918
10565,19411.727
10566,19250.117
10567,19199.309
10568,19250.117
10569,19300.93
10570,20579.459
10571,20528.65
10572,20256.256
10573,20094.654
10574,20043.846
10575,20094.654
10576,15643.093
10577,15129.162
10578,15078.351
10579,15129.162
10580,14784.166
10581,14381.02
10582,14219.424
10583,14381.02
10584,14219.424
10585,14381.035
10586,14431.848
10587,14916.672
10588,14865.859
10589,14916.672
10590,15078.273
10591,15239.875
10592,2825.3286
10593,2663.7327
10594,2502.1428
10595,2340.553
10596,2178.9631
10597,1775.817
10598,1614.2212
10599,1563.4125
10600,1291.0414
10601,1240.2328
10602,1291.0414
10603,847.1164
10604,443.9703
10605,282.3744
10606,231.56227
10607,282.3744
10608,0.0
10609,161.5959
10610,564.7488
10611,726.35077
10612,1240.2942
10613,1291.1063
10614,1452.7083
10615,1614.3103
10616,1775.9061
10617,2289.8335
10618,2340.642
10619,2502.238
10620,2663.834
10621,2825.43
10622,3793.2673
10623,3742.4587
10624,3793.2673
10625,3954.851
10626,4116.435
10627,4601.1865
10628,4762.77
10629,4924.36
10630,5085.9497
10631,5035.141
10632,5085.9497
10633,5247.5396
10634,6215.921
10635,6165.109
10636,6215.921
10637,6377.523
10638,6539.125
10639,6700.727
10640,6862.329
10641,7023.9307
10642,7185.5327
10643,7104.9756
10644,7266.572
10645,8022.698
10646,8425.853
10647,8476.665
10648,8638.261
10649,8799.856
10650,8961.452
10651,8404.118
10652,8565.708
10653,8616.517
10654,8778.106
10655,8939.696
10656,9101.293
10657,9262.889
10658,9424.484
10659,9827.638
10660,9989.239
10661,10392.379
10662,10958.381
10663,10907.572
10664,10958.381
10665,10907.572
10666,10958.381
10667,23526.178
10668,23687.773
10669,23526.178
10670,23687.773
10671,24090.926
10672,23798.537
10673,23849.346
10674,24010.936
10675,24172.531
10676,24575.684
10677,24737.285
10678,24898.889
10679,25302.041
10680,26764.953
10681,26361.8
10682,26200.205
10683,26149.396
10684,26200.205
10685,26463.389
10686,26412.58
10687,26675.777
10688,26624.969
10689,26675.777
10690,26837.367
10691,26998.963
10692,27402.115
10693,27345.543
10694,20347.4
10695,20296.588
10696,20347.4
10697,19862.576
10698,19700.969
10699,19650.156
10700,19700.969
10701,19650.146
10702,19599.33
10703,19548.518
10704,19599.33
10705,19650.146
10706,19811.748
10707,20194.836
10708,20033.234
10709,19871.63
10710,19710.03
10711,19548.428
10712,19497.615
10713,19548.428
10714,20062.361
10715,19694.098
10716,19180.166
10717,19129.355
10718,19180.166
10719,19018.559
10720,18967.746
10721,19018.559
10722,18967.74
10723,20458.686
10724,20297.09
10725,20135.486
10726,19973.885
10727,19812.283
10728,19650.682
10729,19489.078
10730,19438.268
10731,18924.324
10732,18762.72
10733,18711.91
10734,18762.72
10735,18601.113
10736,14846.788
10737,15008.39
10738,14846.788
10739,15008.39
10740,14663.395
10741,14501.798
10742,13987.865
10743,13937.05
10744,13987.865
10745,14149.473
10746,14311.081
10747,14472.689
10748,14634.297
