,pga_contour_raster_cropped
29267,0.22420016
29268,0.22420016
29269,0.22420016
29270,0.22420016
29271,0.22420016
29272,0.21695827
29273,0.21695827
29274,0.21695827
29275,0.21695827
29276,0.21695827
29277,0.20721993
29278,0.20721993
29279,0.20721993
29280,0.20721993
29281,0.20721993
29282,0.19787145
29283,0.19787145
29284,0.19787145
29285,0.19787145
29286,0.19787145
29287,0.18415602
29288,0.18415602
29289,0.18415602
29290,0.18415602
29291,0.171585
29292,0.171585
29293,0.171585
29294,0.171585
29295,0.171585
29296,0.16
29297,0.16
29298,0.16
29299,0.16
29300,0.16
29301,0.15605634
29302,0.15605634
29303,0.15605634
29304,0.15605634
29305,0.15605634
29306,0.1504904
29307,0.1504904
29308,0.1504904
29309,0.1504904
29310,0.1504904
29311,0.141523
29312,0.141523
29313,0.141523
29314,0.141523
29315,0.13202655
29316,0.13202655
29317,0.13202655
29318,0.13202655
29319,0.13202655
29320,0.12588684
29321,0.12588684
29322,0.12588684
29323,0.12588684
29324,0.12588684
29325,0.1225485
29326,0.1225485
29327,0.1225485
29328,0.1225485
29329,0.1225485
29330,0.11728431
29331,0.11728431
29332,0.11728431
29333,0.11728431
29334,0.11026692
29335,0.11026692
29336,0.11026692
29337,0.11026692
29338,0.11026692
29339,0.10222111
29340,0.10222111
29341,0.10222111
29342,0.10222111
29343,0.10222111
29344,0.1
29345,0.1
29346,0.1
29347,0.1
29348,0.1
29349,0.1
29350,0.1
29351,0.1
29352,0.1
29353,0.1
29354,0.097999714
29355,0.097999714
29356,0.097999714
29357,0.097999714
29358,0.095459566
29359,0.095459566
29360,0.095459566
29361,0.095459566
29362,0.10058491
29363,0.10058491
29364,0.10058491
29365,0.10058491
29366,0.10058491
29367,0.10563956
29368,0.10563956
29369,0.10563956
29370,0.10563956
29371,0.10563956
29372,0.1106585
29373,0.1106585
29374,0.1106585
29375,0.1106585
29376,0.1106585
29377,0.11637585
29378,0.11637585
29379,0.11637585
29380,0.11637585
29381,0.12
29382,0.12
29383,0.12
29384,0.12
29385,0.12
29386,0.12254494
29387,0.12254494
29388,0.12254494
29389,0.12254494
29390,0.12254494
29391,0.1289708
29392,0.1289708
29393,0.1289708
29394,0.1289708
29395,0.1289708
29396,0.13532265
29397,0.13532265
29398,0.13532265
29399,0.13532265
29400,0.14
29401,0.14
29402,0.14
29403,0.14
29404,0.14
29405,0.14273036
29406,0.14273036
29407,0.14273036
29408,0.14273036
29409,0.14273036
29410,0.146213
29411,0.146213
29412,0.146213
29413,0.146213
29414,0.146213
29415,0.14
29416,0.14
29417,0.14
29418,0.14
29419,0.14
29420,0.14
29421,0.14
29422,0.14
29423,0.14
29424,0.16
29425,0.16
29426,0.16
29427,0.16
29428,0.16
29429,0.16020209
29430,0.16020209
29431,0.16020209
29432,0.16020209
29433,0.16020209
29434,0.17296655
29435,0.17296655
29436,0.17296655
29437,0.17296655
29438,0.17296655
29439,0.18075217
29440,0.18075217
29441,0.18075217
29442,0.18075217
29443,0.18075217
29444,0.19463417
29445,0.19463417
29446,0.19463417
29447,0.19463417
29448,0.21783894
29449,0.21783894
29450,0.21783894
29451,0.21783894
29452,0.21783894
29453,0.22822146
29454,0.22822146
29455,0.22822146
29456,0.22822146
29457,0.22822146
29458,0.24
29459,0.24
29460,0.24
29461,0.24
29462,0.24
29463,0.25172833
29464,0.25172833
29465,0.25172833
29466,0.25172833
29467,0.25172833
29468,0.26917014
29469,0.26917014
29470,0.26917014
29471,0.26917014
29472,0.2783443
29473,0.2783443
29474,0.2783443
29475,0.2783443
29476,0.2783443
29477,0.29371843
29478,0.29371843
29479,0.29371843
29480,0.29371843
29481,0.29371843
29482,0.30000153
29483,0.30000153
29484,0.30000153
29485,0.30000153
29486,0.30000153
29487,0.30465698
29488,0.30465698
29489,0.30465698
29490,0.30465698
29491,0.30465698
29492,0.31004685
29493,0.31004685
29494,0.31004685
29495,0.31004685
29496,0.31115875
29497,0.31115875
29498,0.31115875
29499,0.31115875
29500,0.31115875
29501,0.31187853
29502,0.31187853
29503,0.31187853
29504,0.31187853
29505,0.31187853
29506,0.30739906
29507,0.30739906
29508,0.30739906
29509,0.30739906
29510,0.30739906
29511,0.30050063
29512,0.30050063
29513,0.30050063
29514,0.30050063
29515,0.30050063
29516,0.29137504
29517,0.29137504
29518,0.29137504
29519,0.29137504
29520,0.28236952
29521,0.28236952
29522,0.28236952
29523,0.28236952
29524,0.28236952
29525,0.27053025
29526,0.27053025
29527,0.27053025
29528,0.27053025
29529,0.27053025
29530,0.2565646
29531,0.2565646
29532,0.2565646
29533,0.2565646
29534,0.2565646
29535,0.24
29536,0.24
29537,0.24
29538,0.24
29539,0.24
29540,0.2322673
29541,0.2322673
29542,0.2322673
29543,0.2322673
29544,0.22420016
29545,0.22420016
29546,0.22420016
29547,0.22420016
29548,0.22420016
29549,0.21695827
29550,0.21695827
29551,0.21695827
29552,0.21695827
29553,0.21695827
29554,0.20721993
29555,0.20721993
29556,0.20721993
29557,0.20721993
29558,0.20721993
29559,0.19787145
29560,0.19787145
29561,0.19787145
29562,0.19787145
29563,0.19787145
29564,0.18415602
29565,0.18415602
29566,0.18415602
29567,0.18415602
29568,0.171585
29569,0.171585
29570,0.171585
29571,0.171585
29572,0.171585
29573,0.16
29574,0.16
29575,0.16
29576,0.16
29577,0.16
29578,0.15605634
29579,0.15605634
29580,0.15605634
29581,0.15605634
29582,0.15605634
29583,0.1504904
29584,0.1504904
29585,0.1504904
29586,0.1504904
29587,0.1504904
29588,0.141523
29589,0.141523
29590,0.141523
29591,0.141523
29592,0.13202655
29593,0.13202655
29594,0.13202655
29595,0.13202655
29596,0.13202655
29597,0.12588684
29598,0.12588684
29599,0.12588684
29600,0.12588684
29601,0.12588684
29602,0.1225485
29603,0.1225485
29604,0.1225485
29605,0.1225485
29606,0.1225485
29607,0.11728431
29608,0.11728431
29609,0.11728431
29610,0.11728431
29611,0.11026692
29612,0.11026692
29613,0.11026692
29614,0.11026692
29615,0.11026692
29616,0.10222111
29617,0.10222111
29618,0.10222111
29619,0.10222111
29620,0.10222111
29621,0.1
29622,0.1
29623,0.1
29624,0.1
29625,0.1
29626,0.1
29627,0.1
29628,0.1
29629,0.1
29630,0.1
29631,0.097999714
29632,0.097999714
29633,0.097999714
29634,0.097999714
29635,0.095459566
29636,0.095459566
29637,0.095459566
29638,0.095459566
29639,0.10058491
29640,0.10058491
29641,0.10058491
29642,0.10058491
29643,0.10058491
29644,0.10563956
29645,0.10563956
29646,0.10563956
29647,0.10563956
29648,0.10563956
29649,0.1106585
29650,0.1106585
29651,0.1106585
29652,0.1106585
29653,0.1106585
29654,0.11637585
29655,0.11637585
29656,0.11637585
29657,0.11637585
29658,0.12
29659,0.12
29660,0.12
29661,0.12
29662,0.12
29663,0.12254494
29664,0.12254494
29665,0.12254494
29666,0.12254494
29667,0.12254494
29668,0.1289708
29669,0.1289708
29670,0.1289708
29671,0.1289708
29672,0.1289708
29673,0.13532265
29674,0.13532265
29675,0.13532265
29676,0.13532265
29677,0.14
29678,0.14
29679,0.14
29680,0.14
29681,0.14
29682,0.14273036
29683,0.14273036
29684,0.14273036
29685,0.14273036
29686,0.14273036
29687,0.146213
29688,0.146213
29689,0.146213
29690,0.146213
29691,0.146213
29692,0.14
29693,0.14
29694,0.14
29695,0.14
29696,0.14
29697,0.14
29698,0.14
29699,0.14
29700,0.14
29701,0.16
29702,0.16
29703,0.16
29704,0.16
29705,0.16
29706,0.16020209
29707,0.16020209
29708,0.16020209
29709,0.16020209
29710,0.16020209
29711,0.17296655
29712,0.17296655
29713,0.17296655
29714,0.17296655
29715,0.17296655
29716,0.18075217
29717,0.18075217
29718,0.18075217
29719,0.18075217
29720,0.18075217
29721,0.19463417
29722,0.19463417
29723,0.19463417
29724,0.19463417
29725,0.21783894
29726,0.21783894
29727,0.21783894
29728,0.21783894
29729,0.21783894
29730,0.22822146
29731,0.22822146
29732,0.22822146
29733,0.22822146
29734,0.22822146
29735,0.24
29736,0.24
29737,0.24
29738,0.24
29739,0.24
29740,0.25172833
29741,0.25172833
29742,0.25172833
29743,0.25172833
29744,0.25172833
29745,0.26917014
29746,0.26917014
29747,0.26917014
29748,0.26917014
29749,0.2783443
29750,0.2783443
29751,0.2783443
29752,0.2783443
29753,0.2783443
29754,0.29371843
29755,0.29371843
29756,0.29371843
29757,0.29371843
29758,0.29371843
29759,0.30000153
29760,0.30000153
29761,0.30000153
29762,0.30000153
29763,0.30000153
29764,0.30465698
29765,0.30465698
29766,0.30465698
29767,0.30465698
29768,0.30465698
29769,0.31004685
29770,0.31004685
29771,0.31004685
29772,0.31004685
29773,0.31115875
29774,0.31115875
29775,0.31115875
29776,0.31115875
29777,0.31115875
29778,0.31187853
29779,0.31187853
29780,0.31187853
29781,0.31187853
29782,0.31187853
29783,0.30739906
29784,0.30739906
29785,0.30739906
29786,0.30739906
29787,0.30739906
29788,0.30050063
29789,0.30050063
29790,0.30050063
29791,0.30050063
29792,0.30050063
29793,0.29137504
29794,0.29137504
29795,0.29137504
29796,0.29137504
29797,0.28236952
29798,0.28236952
29799,0.28236952
29800,0.28236952
29801,0.28236952
29802,0.27053025
29803,0.27053025
29804,0.27053025
29805,0.27053025
29806,0.27053025
29807,0.2565646
29808,0.2565646
29809,0.2565646
29810,0.2565646
29811,0.2565646
29812,0.24
29813,0.24
29814,0.24
29815,0.24
29816,0.24
29817,0.2322673
29818,0.2322673
29819,0.2322673
29820,0.2322673
29821,0.22420016
29822,0.22420016
29823,0.22420016
29824,0.22420016
29825,0.22420016
29826,0.21695827
29827,0.21695827
29828,0.21695827
29829,0.21695827
29830,0.21695827
29831,0.20721993
29832,0.20721993
29833,0.20721993
29834,0.20721993
29835,0.20721993
29836,0.19787145
29837,0.19787145
29838,0.19787145
29839,0.19787145
29840,0.19787145
29841,0.18415602
29842,0.18415602
29843,0.18415602
29844,0.18415602
29845,0.171585
29846,0.171585
29847,0.171585
29848,0.171585
29849,0.171585
29850,0.16
29851,0.16
29852,0.16
29853,0.16
29854,0.16
29855,0.15605634
29856,0.15605634
29857,0.15605634
29858,0.15605634
29859,0.15605634
29860,0.1504904
29861,0.1504904
29862,0.1504904
29863,0.1504904
29864,0.1504904
29865,0.141523
29866,0.141523
29867,0.141523
29868,0.141523
29869,0.13202655
29870,0.13202655
29871,0.13202655
29872,0.13202655
29873,0.13202655
29874,0.12588684
29875,0.12588684
29876,0.12588684
29877,0.12588684
29878,0.12588684
29879,0.1225485
29880,0.1225485
29881,0.1225485
29882,0.1225485
29883,0.1225485
29884,0.11728431
29885,0.11728431
29886,0.11728431
29887,0.11728431
29888,0.11026692
29889,0.11026692
29890,0.11026692
29891,0.11026692
29892,0.11026692
29893,0.10222111
29894,0.10222111
29895,0.10222111
29896,0.10222111
29897,0.10222111
29898,0.1
29899,0.1
29900,0.1
29901,0.1
29902,0.1
29903,0.1
29904,0.1
29905,0.1
29906,0.1
29907,0.1
29908,0.097999714
29909,0.097999714
29910,0.097999714
29911,0.097999714
29912,0.095459566
29913,0.095459566
29914,0.095459566
29915,0.095459566
29916,0.10058491
29917,0.10058491
29918,0.10058491
29919,0.10058491
29920,0.10058491
29921,0.10563956
29922,0.10563956
29923,0.10563956
29924,0.10563956
29925,0.10563956
29926,0.1106585
29927,0.1106585
29928,0.1106585
29929,0.1106585
29930,0.1106585
29931,0.11637585
29932,0.11637585
29933,0.11637585
29934,0.11637585
29935,0.12
29936,0.12
29937,0.12
29938,0.12
29939,0.12
29940,0.12254494
29941,0.12254494
29942,0.12254494
29943,0.12254494
29944,0.12254494
29945,0.1289708
29946,0.1289708
29947,0.1289708
29948,0.1289708
29949,0.1289708
29950,0.13532265
29951,0.13532265
29952,0.13532265
29953,0.13532265
29954,0.14
29955,0.14
29956,0.14
29957,0.14
29958,0.14
29959,0.14273036
29960,0.14273036
29961,0.14273036
29962,0.14273036
29963,0.14273036
29964,0.146213
29965,0.146213
29966,0.146213
29967,0.146213
29968,0.146213
29969,0.14
29970,0.14
29971,0.14
29972,0.14
29973,0.14
29974,0.14
29975,0.14
29976,0.14
29977,0.14
29978,0.16
29979,0.16
29980,0.16
29981,0.16
29982,0.16
29983,0.16020209
29984,0.16020209
29985,0.16020209
29986,0.16020209
29987,0.16020209
29988,0.17296655
29989,0.17296655
29990,0.17296655
29991,0.17296655
29992,0.17296655
29993,0.18075217
29994,0.18075217
29995,0.18075217
29996,0.18075217
29997,0.18075217
29998,0.19463417
29999,0.19463417
30000,0.19463417
30001,0.19463417
30002,0.21783894
30003,0.21783894
30004,0.21783894
30005,0.21783894
30006,0.21783894
30007,0.22822146
30008,0.22822146
30009,0.22822146
30010,0.22822146
30011,0.22822146
30012,0.24
30013,0.24
30014,0.24
30015,0.24
30016,0.24
30017,0.25172833
30018,0.25172833
30019,0.25172833
30020,0.25172833
30021,0.25172833
30022,0.26917014
30023,0.26917014
30024,0.26917014
30025,0.26917014
30026,0.2783443
30027,0.2783443
30028,0.2783443
30029,0.2783443
30030,0.2783443
30031,0.29371843
30032,0.29371843
30033,0.29371843
30034,0.29371843
30035,0.29371843
30036,0.30000153
30037,0.30000153
30038,0.30000153
30039,0.30000153
30040,0.30000153
30041,0.30465698
30042,0.30465698
30043,0.30465698
30044,0.30465698
30045,0.30465698
30046,0.31004685
30047,0.31004685
30048,0.31004685
30049,0.31004685
30050,0.31115875
30051,0.31115875
30052,0.31115875
30053,0.31115875
30054,0.31115875
30055,0.31187853
30056,0.31187853
30057,0.31187853
30058,0.31187853
30059,0.31187853
30060,0.30739906
30061,0.30739906
30062,0.30739906
30063,0.30739906
30064,0.30739906
30065,0.30050063
30066,0.30050063
30067,0.30050063
30068,0.30050063
30069,0.30050063
30070,0.29137504
30071,0.29137504
30072,0.29137504
30073,0.29137504
30074,0.28236952
30075,0.28236952
30076,0.28236952
30077,0.28236952
30078,0.28236952
30079,0.27053025
30080,0.27053025
30081,0.27053025
30082,0.27053025
30083,0.27053025
30084,0.2565646
30085,0.2565646
30086,0.2565646
30087,0.2565646
30088,0.2565646
30089,0.24
30090,0.24
30091,0.24
30092,0.24
30093,0.24
30094,0.2322673
30095,0.2322673
30096,0.2322673
30097,0.2322673
30098,0.22420016
30099,0.22420016
30100,0.22420016
30101,0.22420016
30102,0.22420016
30103,0.21695827
30104,0.21695827
30105,0.21695827
30106,0.21695827
30107,0.21695827
30108,0.20721993
30109,0.20721993
30110,0.20721993
30111,0.20721993
30112,0.20721993
30113,0.19787145
30114,0.19787145
30115,0.19787145
30116,0.19787145
30117,0.19787145
30118,0.18415602
30119,0.18415602
30120,0.18415602
30121,0.18415602
30122,0.171585
30123,0.171585
30124,0.171585
30125,0.171585
30126,0.171585
30127,0.16
30128,0.16
30129,0.16
30130,0.16
30131,0.16
30132,0.15605634
30133,0.15605634
30134,0.15605634
30135,0.15605634
30136,0.15605634
30137,0.1504904
30138,0.1504904
30139,0.1504904
30140,0.1504904
30141,0.1504904
30142,0.141523
30143,0.141523
30144,0.141523
30145,0.141523
30146,0.13202655
30147,0.13202655
30148,0.13202655
30149,0.13202655
30150,0.13202655
30151,0.12588684
30152,0.12588684
30153,0.12588684
30154,0.12588684
30155,0.12588684
30156,0.1225485
30157,0.1225485
30158,0.1225485
30159,0.1225485
30160,0.1225485
30161,0.11728431
30162,0.11728431
30163,0.11728431
30164,0.11728431
30165,0.11026692
30166,0.11026692
30167,0.11026692
30168,0.11026692
30169,0.11026692
30170,0.10222111
30171,0.10222111
30172,0.10222111
30173,0.10222111
30174,0.10222111
30175,0.1
30176,0.1
30177,0.1
30178,0.1
30179,0.1
30180,0.1
30181,0.1
30182,0.1
30183,0.1
30184,0.1
30185,0.097999714
30186,0.097999714
30187,0.097999714
30188,0.097999714
30189,0.095459566
30190,0.095459566
30191,0.095459566
30192,0.095459566
30193,0.096394725
30194,0.096394725
30195,0.096394725
30196,0.096394725
30197,0.096394725
30198,0.1019299
30199,0.1019299
30200,0.1019299
30201,0.1019299
30202,0.1019299
30203,0.10736099
30204,0.10736099
30205,0.10736099
30206,0.10736099
30207,0.10736099
30208,0.11293316
30209,0.11293316
30210,0.11293316
30211,0.11293316
30212,0.11794482
30213,0.11794482
30214,0.11794482
30215,0.11794482
30216,0.11794482
30217,0.12251253
30218,0.12251253
30219,0.12251253
30220,0.12251253
30221,0.12251253
30222,0.12784953
30223,0.12784953
30224,0.12784953
30225,0.12784953
30226,0.12784953
30227,0.13480455
30228,0.13480455
30229,0.13480455
30230,0.13480455
30231,0.14
30232,0.14
30233,0.14
30234,0.14
30235,0.14
30236,0.14
30237,0.14
30238,0.14
30239,0.14
30240,0.14
30241,0.14
30242,0.14
30243,0.14
30244,0.14
30245,0.14
30246,0.14
30247,0.14
30248,0.14
30249,0.14
30250,0.14
30251,0.14427693
30252,0.14427693
30253,0.14427693
30254,0.14427693
30255,0.1562294
30256,0.1562294
30257,0.1562294
30258,0.1562294
30259,0.1562294
30260,0.16
30261,0.16
30262,0.16
30263,0.16
30264,0.16
30265,0.16305631
30266,0.16305631
30267,0.16305631
30268,0.16305631
30269,0.16305631
30270,0.17463905
30271,0.17463905
30272,0.17463905
30273,0.17463905
30274,0.17463905
30275,0.19004683
30276,0.19004683
30277,0.19004683
30278,0.19004683
30279,0.20533358
30280,0.20533358
30281,0.20533358
30282,0.20533358
30283,0.20533358
30284,0.2198365
30285,0.2198365
30286,0.2198365
30287,0.2198365
30288,0.2198365
30289,0.23313233
30290,0.23313233
30291,0.23313233
30292,0.23313233
30293,0.23313233
30294,0.24513099
30295,0.24513099
30296,0.24513099
30297,0.24513099
30298,0.24513099
30299,0.26
30300,0.26
30301,0.26
30302,0.26
30303,0.26206657
30304,0.26206657
30305,0.26206657
30306,0.26206657
30307,0.26206657
30308,0.27035913
30309,0.27035913
30310,0.27035913
30311,0.27035913
30312,0.27035913
30313,0.2816847
30314,0.2816847
30315,0.2816847
30316,0.2816847
30317,0.2816847
30318,0.2903386
30319,0.2903386
30320,0.2903386
30321,0.2903386
30322,0.2903386
30323,0.3
30324,0.3
30325,0.3
30326,0.3
30327,0.30094466
30328,0.30094466
30329,0.30094466
30330,0.30094466
30331,0.30094466
30332,0.3027515
30333,0.3027515
30334,0.3027515
30335,0.3027515
30336,0.3027515
30337,0.29843605
30338,0.29843605
30339,0.29843605
30340,0.29843605
30341,0.29843605
30342,0.29037392
30343,0.29037392
30344,0.29037392
30345,0.29037392
30346,0.29037392
30347,0.2801448
30348,0.2801448
30349,0.2801448
30350,0.2801448
30351,0.27164504
30352,0.27164504
30353,0.27164504
30354,0.27164504
30355,0.27164504
30356,0.26348385
30357,0.26348385
30358,0.26348385
30359,0.26348385
30360,0.26348385
30361,0.25253874
30362,0.25253874
30363,0.25253874
30364,0.25253874
30365,0.25253874
30366,0.23653959
30367,0.23653959
30368,0.23653959
30369,0.23653959
30370,0.23653959
30371,0.22352362
30372,0.22352362
30373,0.22352362
30374,0.22352362
30375,0.21542776
30376,0.21542776
30377,0.21542776
30378,0.21542776
30379,0.21542776
30380,0.2054463
30381,0.2054463
30382,0.2054463
30383,0.2054463
30384,0.2054463
30385,0.19734418
30386,0.19734418
30387,0.19734418
30388,0.19734418
30389,0.19734418
30390,0.18621033
30391,0.18621033
30392,0.18621033
30393,0.18621033
30394,0.18621033
30395,0.17453662
30396,0.17453662
30397,0.17453662
30398,0.17453662
30399,0.16101667
30400,0.16101667
30401,0.16101667
30402,0.16101667
30403,0.16101667
30404,0.15419082
30405,0.15419082
30406,0.15419082
30407,0.15419082
30408,0.15419082
30409,0.14811134
30410,0.14811134
30411,0.14811134
30412,0.14811134
30413,0.14811134
30414,0.14230618
30415,0.14230618
30416,0.14230618
30417,0.14230618
30418,0.14230618
30419,0.13244203
30420,0.13244203
30421,0.13244203
30422,0.13244203
30423,0.12258775
30424,0.12258775
30425,0.12258775
30426,0.12258775
30427,0.12258775
30428,0.12
30429,0.12
30430,0.12
30431,0.12
30432,0.12
30433,0.12
30434,0.12
30435,0.12
30436,0.12
30437,0.12
30438,0.11024705
30439,0.11024705
30440,0.11024705
30441,0.11024705
30442,0.10418035
30443,0.10418035
30444,0.10418035
30445,0.10418035
30446,0.10418035
30447,0.1
30448,0.1
30449,0.1
30450,0.1
30451,0.1
30452,0.1
30453,0.1
30454,0.1
30455,0.1
30456,0.1
30457,0.09900761
30458,0.09900761
30459,0.09900761
30460,0.09900761
30461,0.09900761
30462,0.09646745
30463,0.09646745
30464,0.09646745
30465,0.09646745
30466,0.093927294
30467,0.093927294
30468,0.093927294
30469,0.093927294
30470,0.096394725
30471,0.096394725
30472,0.096394725
30473,0.096394725
30474,0.096394725
30475,0.1019299
30476,0.1019299
30477,0.1019299
30478,0.1019299
30479,0.1019299
30480,0.10736099
30481,0.10736099
30482,0.10736099
30483,0.10736099
30484,0.10736099
30485,0.11293316
30486,0.11293316
30487,0.11293316
30488,0.11293316
30489,0.11794482
30490,0.11794482
30491,0.11794482
30492,0.11794482
30493,0.11794482
30494,0.12251253
30495,0.12251253
30496,0.12251253
30497,0.12251253
30498,0.12251253
30499,0.12784953
30500,0.12784953
30501,0.12784953
30502,0.12784953
30503,0.12784953
30504,0.13480455
30505,0.13480455
30506,0.13480455
30507,0.13480455
30508,0.14
