,slope
1700,1.4968687
1701,0.55841994
1702,0.24742512
1703,0.22100453
1704,0.22100453
1705,0.16089086
1706,0.10286397
1707,0.13676314
1708,0.054115828
1709,0.21646234
1710,0.45452374
1711,0.25687885
1712,0.2664388
1713,0.22100453
1714,0.5621999
1715,0.45452374
1716,0.2705772
1717,0.24063966
1718,0.20411113
1719,0.6493623
1720,1.0280906
1721,0.6185426
1722,0.55841994
1723,0.3217792
1724,0.96814555
1725,2.7914767
1726,4.2279506
1727,4.916404
1728,5.1204276
1729,4.833712
1730,4.7462935
1731,5.1817794
1732,4.833712
1733,4.1996536
1734,4.5708184
1735,4.878123
1736,4.3590117
1737,2.6424723
1738,1.5079318
1739,1.3011363
1740,0.7641054
1741,0.3101108
1742,0.16089086
1743,0.10286397
1744,0.10286397
1745,0.10823156
1746,0.054115828
1747,0.20572726
1748,0.3217792
1749,0.36360288
1750,0.2705772
1751,0.06185664
1752,0.06185664
1753,0.2735247
1754,0.21646234
1755,0.35665712
1756,0.41725475
1757,0.98465425
1758,1.7316134
1759,3.2287114
1760,3.3503077
1761,1.8802195
1762,3.1911497
1763,4.7817597
1764,5.2905188
1765,5.528964
1766,6.243335
1767,3.9214683
1768,0.90597916
1769,1.0846356
1770,2.4697492
1771,3.9975493
1772,4.1103363
1773,3.1440017
1774,2.0008502
1775,2.9082355
1776,3.802188
1777,1.4334497
1778,1.5288786
1779,1.9970592
1780,0.51374733
1781,1.0667984
1782,0.10822883
1783,0.1855694
1784,0.22100428
1785,0.25687426
1786,0.16089046
1787,0.1880825
1788,0.054114465
1789,0.22416827
1790,0.08881016
1791,0.22416827
1792,0.12371318
1793,0.6107677
1794,1.913341
1795,2.0824106
1796,3.4674983
1797,7.622084
1798,3.5701516
1799,5.986234
1800,5.1264915
1801,1.6087209
1802,4.1306586
1803,6.6502414
1804,3.1750436
1805,2.5071337
1806,4.843204
1807,3.947964
1808,4.3302736
1809,4.4639463
1810,4.2701187
1811,4.5537944
1812,1.8779145
1813,2.199437
1814,1.1805812
1815,1.6880393
1816,6.3259835
1817,2.5611203
1818,3.8205209
1819,4.3319254
1820,3.2382686
1821,1.0204359
1822,1.5188634
1823,2.3537354
1824,2.1171503
1825,1.0684474
1826,0.21645689
1827,0.48125544
1828,0.9846178
1829,2.32362
1830,3.8666248
1831,5.4581504
1832,5.7187595
1833,2.6961224
1834,2.1071322
1835,4.0547986
1836,3.4650397
1837,1.2558653
1838,3.3667963
1839,6.371654
1840,6.501606
1841,5.7173486
1842,3.8064544
1843,3.293961
1844,2.64628
1845,2.4100654
1846,2.2225842
1847,2.4425626
1848,1.3673255
1849,0.5892931
1850,1.0291817
1851,1.3842794
1852,0.9673395
1853,0.35665387
1854,0.15228967
1855,0.15228967
1856,0.16089046
1857,0.3217784
1858,0.38161227
1859,0.25419882
1860,0.06185666
1861,0.08881016
1862,0.054114465
1863,0.25687426
1864,0.40821064
1865,0.24063197
1866,0.3635956
1867,0.52482915
1868,0.31010488
1869,0.30928043
1870,0.8234633
1871,1.8508968
1872,2.97212
1873,3.1133597
1874,3.0949168
1875,3.022697
1876,2.073583
1877,1.05845
1878,3.2876015
1879,3.829098
1880,4.368053
1881,4.8074
1882,5.4182467
1883,5.950752
1884,5.766615
1885,5.3301296
1886,5.1830077
1887,6.5297465
1888,6.0992727
1889,6.2182198
1890,3.5777707
1891,2.4175053
1892,2.7934098
1893,3.3330615
1894,3.7062232
1895,3.5149014
1896,2.4879687
1897,1.0078025
1898,0.6281582
1899,0.4045064
1900,0.5081972
1901,0.44200197
1902,0.34309337
1903,0.16089046
1904,0.13675825
1905,0.102863275
1906,0.50831866
1907,0.4172461
1908,0.28187245
1909,0.26288074
1910,0.8087558
1911,1.5106905
1912,1.7245473
1913,3.2023747
1914,4.266382
1915,3.2671335
1916,2.6269896
1917,1.5366846
1918,2.8015761
1919,6.6964507
1920,5.113365
1921,2.000836
1922,1.6855704
1923,4.453945
1924,6.1664925
1925,4.707446
1926,3.0670123
1927,1.5510103
1928,3.0325112
1929,1.7445779
1930,2.750865
1931,3.1545074
1932,2.320908
1933,1.0291817
1934,2.7994456
1935,0.24062428
1936,0.10286259
1937,0.0541131
1938,0.17761323
1939,0.0541131
1940,0.21645144
1941,0.20572451
1942,0.15228777
1943,0.108226106
1944,0.16233891
1945,0.15228777
1946,0.16233891
1947,0.5642124
1948,0.9739423
1949,3.1215394
1950,5.65084
1951,4.362579
1952,4.6877213
1953,4.1128545
1954,0.53640413
1955,7.3086476
1956,4.723158
1957,2.535633
1958,3.446207
1959,4.127392
1960,2.8852627
1961,4.105453
1962,4.826835
1963,3.282278
1964,4.0079236
1965,1.4477061
1966,1.8488846
1967,1.9108926
1968,2.2199225
1969,5.2138925
1970,3.4974225
1971,2.2404687
1972,5.2699137
1973,3.813556
1974,0.99571896
1975,1.5688076
1976,1.9291034
1977,1.1782928
1978,0.35604775
1979,0.0541131
1980,0.2735052
1981,2.0818563
1982,3.8155897
1983,3.9120078
1984,3.636193
1985,3.9952583
1986,4.318679
1987,1.8778905
1988,4.6341214
1989,5.5199223
1990,4.1527395
1991,2.1161041
1992,3.1209888
1993,4.1987243
1994,3.7719784
1995,2.7196507
1996,2.2916422
1997,2.6203265
1998,3.2971244
1999,3.3461974
2000,2.4612
2001,1.3189887
2002,0.5142997
2003,0.52481776
2004,0.42849994
2005,0.10286259
2006,0.18556948
2007,0.2628797
2008,0.25419626
2009,0.123713225
2010,0.32437396
2011,0.22100401
2012,0.4082042
2013,0.31009898
2014,0.08880682
2015,0.123713225
2016,0.13675338
2017,0.4008195
2018,0.70031965
2019,0.54111505
2020,0.47099146
2021,0.32177755
2022,1.3189887
2023,2.9542584
2024,5.3683567
2025,6.073269
2026,5.3353148
2027,4.568551
2028,4.6222997
2029,4.025394
2030,0.58433676
2031,2.0464396
2032,5.473943
2033,5.9689817
2034,4.6099863
2035,4.01297
2036,3.705516
2037,2.5271196
2038,1.3722632
2039,1.2707813
2040,3.394081
2041,3.0435214
2042,6.068552
2043,3.873833
2044,3.9855402
2045,4.9086986
2046,6.5762815
2047,7.649604
2048,7.3567576
2049,6.280013
2050,3.9327023
2051,3.1448648
2052,1.4320451
2053,0.74515164
2054,0.55669284
2055,0.4568547
2056,0.27056357
2057,0.15228777
2058,0.41723746
2059,0.54111505
2060,0.2568697
2061,0.123713225
2062,0.123713225
2063,0.8204658
2064,1.5039446
2065,1.1283153
2066,1.8201915
2067,3.308577
2068,3.839364
2069,3.7451742
2070,2.9103267
2071,0.35665065
2072,5.0041885
2073,6.0364256
2074,4.716795
2075,2.3107302
2076,4.601282
2077,6.0544453
2078,2.7393906
2079,2.8907564
2080,4.105453
2081,2.9448903
2082,3.3535776
2083,2.8411222
2084,5.0635915
2085,1.4954798
2086,2.2332313
2087,5.361914
2088,0.37877676
2089,1.1442125
2090,1.397859
2091,1.0658805
2092,0.381611
2093,0.847058
2094,1.6507778
2095,2.448947
2096,2.4540677
2097,1.5886779
2098,0.27349547
2099,0.16088964
2100,0.30456957
2101,0.5584008
2102,1.8958356
2103,3.5203714
2104,2.7627347
2105,2.7886605
2106,2.0020468
2107,2.5222883
2108,8.4724655
2109,4.3997345
2110,4.9122944
2111,4.1978164
2112,3.0920353
2113,1.5294389
2114,2.2744403
2115,5.180352
2116,0.36358106
2117,4.928137
2118,1.9244287
2119,2.0738235
2120,1.0658805
2121,2.4857082
2122,2.7990942
2123,3.749763
2124,2.4901109
2125,5.3110886
2126,3.8531086
2127,1.6964842
2128,0.7613863
2129,0.61605656
2130,0.27055675
2131,0.18806991
2132,0.18806991
2133,1.1902874
2134,4.9578524
2135,3.951334
2136,0.9089113
2137,3.519766
2138,4.2770343
2139,4.477213
2140,1.7355775
2141,2.7968304
2142,3.2392023
2143,4.703783
2144,4.0988965
2145,2.9929655
2146,1.9666618
2147,0.7625411
2148,1.6679387
2149,1.8504109
2150,1.9536207
2151,2.395457
2152,2.131024
2153,1.3883892
2154,0.86400795
2155,0.49484155
2156,0.22100376
2157,0.10822338
2158,0.24061659
2159,0.34715346
2160,0.22100376
2161,0.35520968
2162,0.25686514
2163,0.40819773
2164,0.35664743
2165,0.25686514
2166,0.32436278
2167,0.32436278
2168,0.2541937
2169,0.41144094
2170,0.9024968
2171,1.2650422
2172,1.1238754
2173,1.0667893
2174,0.89794743
2175,1.9488803
2176,4.317433
2177,7.0139265
2178,5.0640454
2179,4.33088
2180,3.502079
2181,5.379791
2182,4.2114415
2183,5.129513
2184,4.4198155
2185,0.7218158
2186,3.8543823
2187,4.818169
2188,5.3760676
2189,6.2700877
2190,7.3808436
2191,4.916393
2192,3.6953392
2193,4.7554755
2194,1.6847984
2195,2.6889288
2196,3.7104554
2197,4.3527327
2198,4.3519783
2199,4.159248
2200,3.4708958
2201,5.2141924
2202,6.184442
2203,5.789952
2204,6.290224
2205,3.81225
2206,1.5313003
2207,1.2496203
2208,2.0582871
2209,2.6719587
2210,2.0835557
2211,0.67346746
2212,0.36535498
2213,0.12371327
2214,0.102861896
2215,0.12371327
2216,0.75541985
2217,1.7765784
2218,1.24599
2219,1.007584
2220,2.1445975
2221,2.9057639
2222,3.4510295
2223,3.3147666
2224,1.9640621
2225,1.1721158
2226,3.777609
2227,5.853439
2228,5.868004
2229,2.5898879
2230,4.871408
2231,3.9639204
2232,0.25686514
2233,3.9617293
2234,3.4929745
2235,2.2817206
2236,3.9801679
2237,4.026808
2238,3.3470583
2239,4.6263957
2240,7.088344
2241,1.6562445
2242,4.2608714
2243,7.638894
2244,3.282106
2245,3.3710802
2246,5.0606713
2247,3.5810852
2248,1.1868433
2249,6.157174
2250,7.6238837
2251,2.6699164
2252,6.254815
2253,4.666719
2254,3.508589
2255,3.7209785
2256,1.8020217
2257,4.955647
2258,4.994257
2259,3.5892744
2260,1.5288243
2261,3.1203625
2262,2.7294421
2263,3.2527807
2264,2.5725045
2265,4.766066
2266,6.341342
2267,7.67644
2268,7.4579253
2269,6.647198
2270,0.99243206
2271,0.054110374
2272,0.15228395
2273,0.25686058
2274,1.1094403
2275,2.5252666
2276,1.6278563
2277,1.5202247
2278,0.4007896
2279,3.5971184
2280,7.6577396
2281,4.9619093
2282,2.715012
2283,4.5175557
2284,4.497878
2285,2.9761448
2286,0.8455614
2287,4.7484264
2288,2.964785
2289,4.9640837
2290,2.6444075
2291,0.8086668
2292,1.6915927
2293,1.1484548
2294,1.4868817
2295,3.1513717
2296,3.715736
2297,4.7661233
2298,3.1742816
2299,1.0804175
2300,0.34309307
2301,0.21644054
2302,0.13674363
2303,0.17759988
2304,0.4007896
2305,3.6414895
2306,6.3934293
2307,1.0054135
2308,2.2421396
2309,5.1557307
2310,5.42904
2311,2.0303352
2312,4.0967593
2313,4.6099696
2314,4.069744
2315,3.9512537
2316,1.5508987
2317,1.3294493
2318,3.4978065
2319,3.0333183
2320,1.2430081
2321,1.0386063
2322,1.218091
2323,1.4418353
2324,0.8882679
2325,0.30456576
2326,0.3653533
2327,0.37876722
2328,0.27348572
2329,0.13674363
2330,0.3243516
2331,0.48120934
2332,0.25419116
2333,0.4609044
2334,0.3243516
2335,0.28187197
2336,0.7236776
2337,1.1446956
2338,1.0832742
2339,0.8640061
2340,0.74514717
2341,0.88394827
2342,2.2229135
2343,2.9920015
2344,3.2399645
2345,3.7128415
2346,3.6969674
2347,2.232783
2348,3.370515
2349,6.830328
2350,4.950302
2351,1.8065832
2352,4.0543127
2353,5.9838
2354,5.3162174
2355,5.4170218
2356,7.3053517
2357,2.8033617
2358,0.4045063
2359,0.13674363
2360,0.28187197
2361,1.3902899
2362,4.208354
2363,4.9414015
2364,5.1646805
2365,5.473714
2366,3.6743526
2367,2.9334698
2368,2.2150373
2369,0.3635738
2370,1.4471244
2371,3.1945655
2372,4.0794992
2373,3.3695798
2374,0.16088924
2375,2.5944324
2376,6.2740355
2377,4.359301
2378,2.86297
2379,4.0794992
2380,4.1166134
2381,4.318502
2382,5.6496687
2383,2.8231983
2384,0.58433306
2385,0.46799448
2386,0.28187197
2387,0.15228395
2388,0.4102247
2389,1.8512781
2390,1.66575
2391,0.7991502
2392,1.5105206
2393,2.2180493
2394,3.2593186
2395,3.5466592
2396,2.8395815
2397,1.6278563
2398,0.71059763
2399,1.0832742
2400,4.621985
2401,5.349763
2402,3.92208
2403,2.6148822
2404,2.403366
2405,1.6297504
2406,3.2116342
2407,2.8706553
2408,5.55023
2409,3.30085
2410,4.5094843
2411,5.3572373
2412,5.4335103
2413,3.0422177
2414,3.4677956
2415,6.129979
2416,3.839195
2417,4.60788
2418,1.4521253
2419,6.770296
2420,5.291116
2421,2.0333726
2422,3.7637985
2423,4.2157803
2424,3.350246
2425,0.945019
2426,6.9063187
2427,6.8985486
2428,4.504993
2429,6.5001183
2430,2.6780055
2431,1.0479366
2432,1.5768722
2433,3.044815
2434,0.8880983
2435,3.3204427
2436,5.315183
2437,3.256925
2438,2.8814476
2439,1.0412959
2440,2.0565135
2441,2.5590796
2442,5.170761
2443,4.9553137
2444,4.5796876
2445,6.163504
2446,10.352511
2447,3.4946463
2448,0.21643509
2449,0.18805732
2450,0.18805732
2451,0.89004916
2452,1.8262743
2453,0.8880983
2454,0.7120373
2455,2.1337261
2456,3.3844845
2457,5.791956
2458,4.073656
2459,4.4182997
2460,2.446211
2461,3.8305442
2462,4.9323807
2463,1.1185474
2464,2.8549771
2465,3.6969647
2466,3.5047455
2467,0.86280257
2468,1.8940581
2469,0.7341731
2470,2.1069808
2471,2.537739
2472,2.4175067
2473,2.782781
2474,2.435927
2475,1.2100356
2476,0.29371333
2477,0.16232665
2478,0.054109015
2479,0.13673876
2480,0.10286052
2481,0.66666436
2482,4.699326
2483,4.639207
2484,3.5176384
2485,3.0714593
2486,5.6650996
2487,6.0679526
2488,2.4671292
2489,4.592289
2490,4.1422024
2491,4.038429
2492,3.636441
2493,3.2144012
2494,3.1377215
2495,1.7765061
2496,3.379417
2497,2.714911
2498,0.9197745
2499,0.7120373
2500,0.77473617
2501,0.44397557
2502,0.37611058
2503,0.10821793
2504,0.44397557
2505,0.31232116
2506,0.16088884
2507,0.25685602
2508,0.13673876
2509,0.16088884
2510,0.37611058
2511,0.69423974
2512,0.7613672
2513,1.0679872
2514,1.4209602
2515,1.7895213
2516,2.2415767
2517,2.0102067
2518,1.3978591
2519,2.6958945
2520,3.5611875
2521,4.423858
2522,5.9071107
2523,6.8675246
2524,6.9471803
2525,2.8153214
2526,3.733479
2527,7.653437
2528,5.4631214
2529,1.7770374
2530,2.8418596
2531,1.3760631
2532,5.4051633
2533,6.620378
2534,2.6265981
2535,1.5347364
2536,2.6093826
2537,2.685119
2538,1.6867175
2539,0.8640043
2540,0.34713262
2541,3.106001
2542,4.8154693
2543,4.9486575
2544,5.163185
2545,5.1609826
2546,3.8808377
2547,4.647469
2548,4.6939387
2549,4.9322405
2550,4.5083675
2551,4.112954
2552,0.823628
2553,5.34346
2554,4.112954
2555,4.9406223
2556,4.596479
2557,4.010904
2558,3.9559073
2559,5.9138627
2560,6.300439
2561,2.9995847
2562,1.9509722
2563,0.40818486
2564,0.30456194
2565,0.30456194
2566,1.2877095
2567,1.6727204
2568,1.3377848
2569,1.1803724
2570,1.4261955
2571,2.560673
2572,3.4587703
2573,3.494364
2574,2.5142446
2575,2.7294378
2576,3.733479
2577,2.1621745
2578,3.3925655
2579,4.199661
2580,3.5873907
2581,2.9430363
2582,2.45378
2583,2.8038845
2584,3.443079
2585,5.437171
2586,4.057529
2587,3.8294744
2588,4.14073
2589,1.5688041
2590,1.4397457
2591,2.7931635
2592,6.8951626
2593,4.9584265
2594,3.012987
2595,3.6295097
2596,7.300191
2597,0.8124019
2598,5.219889
2599,4.31218
2600,3.2600467
2601,3.0680866
2602,1.4682127
2603,6.594587
2604,6.017011
2605,2.5250897
2606,5.192633
2607,4.6128144
2608,1.8407943
2609,0.98778695
2610,1.251432
2611,3.5731485
2612,1.0644916
2613,2.9749992
2614,4.472455
2615,1.5730759
2616,1.083275
2617,1.2868943
2618,2.3596654
2619,4.7483373
2620,4.5139875
2621,2.7945127
2622,4.1810145
2623,8.376109
2624,6.163767
2625,0.40075964
2626,0.21642964
2627,0.24059355
2628,0.8900159
2629,1.2304182
2630,0.61713576
2631,0.4709515
2632,2.533684
2633,2.4431903
2634,5.3816547
2635,1.8407943
2636,3.9539955
2637,2.435021
2638,1.5146617
2639,5.5928946
2640,2.3082113
2641,0.61713576
2642,0.8440445
2643,0.61713576
2644,0.29370427
2645,1.7687557
2646,3.020868
2647,2.9169798
2648,1.6855017
2649,1.0385954
2650,0.7475312
2651,0.48265514
2652,0.25418603
2653,0.29370427
2654,0.205719
2655,0.25685146
2656,0.16232257
2657,0.102859825
2658,0.7341473
2659,3.0420375
2660,3.7127497
2661,3.151347
2662,1.4746475
2663,5.6304507
2664,5.8403883
2665,2.0257707
2666,4.8605356
2667,2.9211066
2668,2.2274914
2669,2.364553
2670,2.2308455
2671,2.978054
2672,3.7072875
2673,3.659587
2674,2.582513
2675,0.91596496
2676,0.50836205
2677,0.41720295
2678,0.16232257
2679,0.27346623
2680,0.102859825
2681,0.40075964
2682,0.18805103
2683,0.20409179
2684,0.123713404
2685,0.22412696
2686,0.35602728
2687,1.251432
2688,1.9877664
2689,1.6072507
2690,1.1537288
2691,1.4605905
2692,1.8707486
2693,2.4519932
2694,2.817621
2695,2.3959482
2696,2.2173069
2697,3.5516765
2698,4.1732297
2699,4.4178414
2700,3.2803943
2701,6.7030983
2702,7.464115
2703,0.6486377
2704,7.0938935
2705,5.8611894
2706,4.1056485
2707,5.3663287
2708,5.452455
2709,5.4919753
2710,3.2922578
2711,0.8158372
2712,4.1647525
2713,4.720845
2714,4.9551487
2715,4.263752
2716,2.5138993
2717,1.2971091
2718,0.5566937
2719,1.5744839
2720,2.13886
2721,3.8158422
2722,4.7823467
2723,4.116592
2724,3.5398893
2725,2.7537258
2726,2.2274914
2727,4.185976
2728,4.7865148
2729,2.8083615
2730,2.3844264
2731,5.0918527
2732,5.685795
2733,3.2611334
2734,3.348004
2735,3.659189
2736,4.174703
2737,7.1433177
2738,6.4332814
2739,5.324643
2740,0.93986714
2741,0.26287553
2742,0.40622136
2743,0.7002246
2744,1.0326574
2745,1.4520764
2746,1.1483868
2747,1.1803694
2748,2.1132424
2749,3.2772825
2750,3.2804928
2751,0.9277709
2752,0.108215205
2753,3.4608316
2754,4.449937
2755,2.333448
2756,1.4090855
2757,0.8640024
2758,1.0252233
2759,2.4395473
2760,1.0150037
2761,3.1828496
2762,2.050137
2763,2.6594126
2764,4.5923367
2765,3.7208602
2766,3.141733
2767,4.909243
2768,2.8923995
2769,3.2573936
2770,5.803182
2771,4.193063
2772,4.223568
2773,6.9142165
2774,1.2458171
2775,4.910424
2776,1.2556449
2777,1.6093582
2778,2.299741
2779,1.2691617
2780,5.7335496
2781,6.624928
2782,1.3369275
2783,2.4338686
2784,5.9880753
2785,4.487595
2786,1.3051003
2787,1.2068462
2788,2.875976
2789,3.6221313
2790,2.0981646
2791,1.8282816
2792,4.565633
2793,3.0288186
2794,0.61638373
2795,2.6625066
2796,4.9504156
2797,2.2983398
2798,2.9919467
2799,2.0717757
2800,4.5681148
2801,7.478877
2802,1.4961158
2803,0.2734565
2804,0.32431808
2805,0.84853286
2806,0.7217237
2807,0.4592645
2808,0.9728711
2809,2.1920269
2810,2.356687
2811,6.489803
2812,1.2099712
2813,5.9126415
2814,1.7256492
2815,1.6679556
2816,4.9745965
2817,2.868915
2818,0.46077192
2819,1.4520276
2820,1.1166447
2821,1.9832999
2822,1.9073654
2823,1.5744673
2824,0.6509841
2825,0.4235464
2826,0.40621692
2827,0.3045543
2828,0.35663453
2829,0.38160843
2830,0.16088802
2831,0.108212486
2832,0.2541835
2833,0.24742575
2834,0.10285914
2835,0.46085626
2836,0.8235979
2837,1.2814361
2838,1.301091
2839,1.1169667
2840,6.155284
2841,6.0604877
2842,2.3474874
2843,5.094312
2844,3.1144211
2845,1.1254371
2846,1.5744673
2847,1.6212338
2848,1.7405353
2849,1.911347
2850,1.6679324
2851,1.0845901
2852,0.50274426
2853,0.2818715
2854,0.10285914
2855,0.0
2856,0.22411871
2857,0.05410629
2858,0.35515633
2859,0.08879015
2860,0.10285914
2861,0.16088802
2862,0.2734565
2863,0.9401427
2864,3.2314308
2865,3.8105137
2866,3.2072315
2867,2.6571982
2868,2.19105
2869,2.7697682
2870,3.257448
2871,3.4520435
2872,5.078311
2873,6.567511
2874,6.4858737
2875,3.0744925
2876,2.7220159
2877,5.354752
2878,5.045898
2879,8.593407
2880,0.97431976
2881,5.878807
2882,3.2310967
2883,3.7094653
2884,4.217223
2885,2.8714008
2886,0.87078077
2887,2.3510308
2888,3.9102252
2889,3.6729066
2890,1.5540112
2891,0.77784556
2892,3.0977025
2893,4.3913584
2894,3.4676719
2895,1.8294047
2896,0.36534816
2897,0.564118
2898,1.6424892
2899,2.5972755
2900,2.5406728
2901,1.8280482
2902,1.2133573
2903,1.2265483
2904,3.1408415
2905,4.476164
2906,4.6724095
2907,2.3553886
2908,1.3791062
2909,2.2057426
2910,1.588074
2911,1.5521653
2912,2.8496878
2913,1.0077829
2914,3.2048469
2915,7.0919538
2916,8.425734
2917,1.8272119
2918,0.15227823
2919,0.43284222
2920,0.48694503
2921,0.5974736
2922,1.0671532
2923,1.2020773
2924,1.5090847
2925,2.845
2926,4.525997
2927,3.4948153
2928,1.8040069
2929,1.7849305
2930,1.4038349
2931,3.0810862
2932,3.1020558
2933,2.9311123
2934,2.4946918
2935,2.32293
2936,3.0865476
2937,1.0664409
2938,6.3181124
2939,3.1825058
2940,4.8756924
2941,2.7104895
2942,0.41018087
2943,4.250463
2944,6.1045694
2945,2.8815892
2946,2.6979165
2947,1.6964496
2948,1.2262756
2949,3.7726364
2950,6.4713774
2951,1.9144588
2952,3.9582052
2953,5.4471354
2954,4.281389
2955,2.053872
2956,1.4806012
2957,2.1519027
2958,6.0994406
2959,6.7928133
2960,6.394103
2961,5.903301
2962,4.7717166
2963,1.3720454
2964,0.87027067
2965,1.3654871
2966,2.9018745
2967,4.192262
2968,3.5561981
2969,0.84839123
2970,4.75526
2971,3.1836243
2972,2.6731327
2973,4.6330256
2974,2.4514265
2975,2.3340964
2976,3.5191128
2977,3.054897
2978,8.321848
2979,3.432719
2980,0.6689186
2981,0.26635873
2982,0.56207275
2983,0.6734487
2984,0.7762206
2985,1.1977197
2986,2.3910673
2987,4.3492146
2988,5.400305
2989,2.9494445
2990,6.4096427
2991,2.408751
2992,2.8125753
2993,4.2669663
2994,2.058607
2995,0.88394415
2996,1.586273
2997,2.1222496
2998,1.624754
2999,0.6025206
3000,0.46798494
3001,0.5081481
3002,0.26287344
3003,0.1623144
3004,0.21641874
3005,0.22100247
3006,0.3045505
3007,0.32462618
3008,0.054104928
3009,0.08878681
3010,0.10820976
3011,0.15227632
3012,0.3430927
3013,0.45926058
3014,0.4171857
3015,0.64923155
3016,0.9159381
3017,4.7192707
3018,6.617401
3019,4.029692
3020,4.3210707
3021,3.5888655
3022,1.6567158
3023,1.1198877
3024,0.7175362
3025,0.35601705
3026,0.24057819
3027,0.08878681
3028,0.054104928
3029,0.102858454
3030,0.18803845
3031,0.18803845
3032,0.1237135
3033,0.29368615
3034,0.102858454
3035,0.26635873
3036,0.13672416
3037,0.24057819
3038,0.1623144
3039,0.1237135
3040,1.5561557
3041,4.121582
3042,2.8029158
3043,0.801362
3044,0.7521133
3045,0.9569819
3046,2.6110435
3047,2.1865287
3048,1.9681455
3049,1.8389364
3050,3.1200347
3051,3.952513
3052,4.864852
3053,3.559535
3054,4.569257
3055,2.905244
3056,8.305414
3057,1.6683006
3058,6.189061
3059,1.6236975
3060,4.60861
3061,3.638669
3062,1.4416723
3063,3.9816387
3064,6.0750675
3065,3.8509014
3066,1.6167746
3067,1.9277483
3068,2.3791993
3069,1.5485907
3070,2.6795473
3071,2.9551432
3072,2.3481944
